ID,S1_Date,peak_date,precipitation
3717,2017-08-24,8/29/2017 5:00:00 PM,19.806331634521484
3719,2017-08-24,8/29/2017 5:00:00 PM,20.435108184814453
3720,2017-08-24,8/29/2017 5:00:00 PM,20.435108184814453
3721,2017-08-24,8/29/2017 5:00:00 PM,22.97842788696289
3722,2017-08-24,8/30/2017 5:00:00 PM,0.0
3723,2017-08-24,8/29/2017 5:00:00 PM,22.97842788696289
3725,2017-08-24,8/30/2017 5:00:00 PM,0.0
3727,2017-08-24,8/29/2017 5:00:00 PM,21.66035270690918
3728,2017-08-24,8/30/2017 5:00:00 PM,0.0
3729,2017-08-24,8/29/2017 5:00:00 PM,21.66035270690918
3730,2017-08-24,8/30/2017 5:00:00 PM,0.0
3731,2017-08-24,8/29/2017 5:00:00 PM,20.798717498779297
3732,2017-08-24,8/29/2017 5:00:00 PM,20.798717498779297
3733,2017-08-24,8/29/2017 5:00:00 PM,25.38617515563965
3734,2017-08-24,8/29/2017 5:00:00 PM,25.38617515563965
3735,2017-08-24,8/29/2017 5:00:00 PM,21.73662567138672
3736,2017-08-24,8/29/2017 5:00:00 PM,21.73662567138672
3740,2017-08-22,8/29/2017 5:00:00 PM,13.674721717834473
3741,2017-08-22,8/29/2017 5:00:00 PM,13.674721717834473
3746,2017-08-24,8/30/2017 5:00:00 PM,0.0
3748,2017-08-24,8/30/2017 5:00:00 PM,0.0
3751,2017-08-24,8/30/2017 5:00:00 PM,0.0
3752,2017-08-24,8/30/2017 5:00:00 PM,0.0
3753,2017-08-24,8/30/2017 5:00:00 PM,0.0
3757,2017-08-24,8/30/2017 5:00:00 PM,0.0
3761,2017-08-24,8/30/2017 5:00:00 PM,0.0
3762,2017-08-24,8/30/2017 5:00:00 PM,0.0
3763,2017-08-24,8/30/2017 5:00:00 PM,0.0
3764,2017-08-24,8/30/2017 5:00:00 PM,0.0
3766,2017-08-24,8/30/2017 5:00:00 PM,0.0
3767,2017-08-24,8/30/2017 5:00:00 PM,0.0
3773,2017-08-24,8/30/2017 5:00:00 PM,0.0
3774,2017-09-05,9/11/2017 5:00:00 PM,0.0
3775,2017-09-05,9/11/2017 5:00:00 PM,0.0
3783,2017-08-24,8/29/2017 5:00:00 PM,21.273235321044922
3785,2017-08-24,8/30/2017 5:00:00 PM,0.0
3788,2017-08-24,8/30/2017 5:00:00 PM,0.0
3856,2017-08-24,8/30/2017 5:00:00 PM,0.0
3858,2017-08-24,8/30/2017 5:00:00 PM,0.0
3859,2017-09-29,10/4/2017 5:00:00 PM,51.99460220336914
3861,2017-08-22,8/29/2017 5:00:00 PM,12.942399978637695
3872,2017-08-24,8/30/2017 5:00:00 PM,0.0
3911,2017-08-24,8/30/2017 5:00:00 PM,0.0
3941,2017-08-24,8/30/2017 5:00:00 PM,0.0
3942,2017-08-24,8/30/2017 5:00:00 PM,0.0
3943,2017-08-24,8/30/2017 5:00:00 PM,0.0
3944,2017-08-24,8/30/2017 5:00:00 PM,0.0
3945,2017-08-24,8/30/2017 5:00:00 PM,0.0
3946,2017-08-24,8/30/2017 5:00:00 PM,0.0
3948,2017-08-24,8/30/2017 5:00:00 PM,0.0
3949,2017-08-24,8/30/2017 5:00:00 PM,0.0
3950,2017-08-24,8/30/2017 5:00:00 PM,0.0
3951,2017-08-24,8/30/2017 5:00:00 PM,0.0
3952,2017-08-24,8/30/2017 5:00:00 PM,0.0
3953,2017-08-24,8/30/2017 5:00:00 PM,0.0
3954,2017-08-24,8/30/2017 5:00:00 PM,0.0
3955,2017-08-24,8/30/2017 5:00:00 PM,0.0
3956,2017-08-24,8/30/2017 5:00:00 PM,0.0
3957,2017-08-24,8/30/2017 5:00:00 PM,0.0
3958,2017-08-24,8/30/2017 5:00:00 PM,0.0
3959,2017-08-24,8/30/2017 5:00:00 PM,0.0
3960,2017-08-24,8/30/2017 5:00:00 PM,0.0
3961,2017-08-24,8/30/2017 5:00:00 PM,0.0
3962,2017-08-24,8/30/2017 5:00:00 PM,0.0
3963,2017-08-24,8/30/2017 5:00:00 PM,0.0
3967,2017-08-24,8/30/2017 5:00:00 PM,0.0
3968,2017-08-24,8/30/2017 5:00:00 PM,0.0
3970,2017-08-24,8/30/2017 5:00:00 PM,0.0
3971,2017-08-24,8/30/2017 5:00:00 PM,0.0
3972,2017-08-24,8/30/2017 5:00:00 PM,0.0
3973,2017-08-24,8/30/2017 5:00:00 PM,0.0
3976,2017-08-24,8/30/2017 5:00:00 PM,0.0
3993,2017-08-24,8/30/2017 5:00:00 PM,0.0
3996,2017-08-24,8/30/2017 5:00:00 PM,0.0
3998,2017-08-24,8/30/2017 5:00:00 PM,0.0
3999,2017-08-24,8/30/2017 5:00:00 PM,0.0
4001,2017-08-24,8/30/2017 5:00:00 PM,0.0
4002,2017-08-24,8/30/2017 5:00:00 PM,0.0
4032,2017-08-24,8/30/2017 5:00:00 PM,0.0
4035,2017-08-24,8/30/2017 5:00:00 PM,0.0
4037,2017-08-24,8/30/2017 5:00:00 PM,0.0
4039,2017-08-24,8/30/2017 5:00:00 PM,0.0
4042,2017-08-24,8/30/2017 5:00:00 PM,0.0
4052,2017-08-24,8/30/2017 5:00:00 PM,0.0
4069,2017-08-24,8/30/2017 5:00:00 PM,0.0
4071,2017-08-24,8/30/2017 5:00:00 PM,0.0
4078,2017-08-24,8/30/2017 5:00:00 PM,0.0
4103,2017-08-24,8/30/2017 5:00:00 PM,0.0
4106,2017-08-24,8/30/2017 5:00:00 PM,0.0
4111,2017-08-24,8/30/2017 5:00:00 PM,0.0
4215,2017-08-24,8/30/2017 5:00:00 PM,37.91654968261719
4216,2017-08-24,8/30/2017 5:00:00 PM,37.91654968261719
4264,2017-08-24,8/29/2017 5:00:00 PM,18.33228874206543
4265,2017-08-24,8/29/2017 5:00:00 PM,18.33228874206543
4268,2017-08-24,8/29/2017 5:00:00 PM,17.62656021118164
4269,2017-08-24,8/29/2017 5:00:00 PM,17.62656021118164
4271,2017-08-24,8/29/2017 5:00:00 PM,19.171627044677734
4276,2017-08-24,8/29/2017 5:00:00 PM,21.431344985961914
4277,2017-08-24,8/29/2017 5:00:00 PM,21.431344985961914
4279,2017-08-24,8/29/2017 5:00:00 PM,24.403779983520508
4280,2017-08-24,8/29/2017 5:00:00 PM,24.403779983520508
4282,2017-08-24,8/29/2017 5:00:00 PM,21.56689453125
4284,2017-08-24,8/29/2017 5:00:00 PM,22.086645126342773
4286,2017-08-24,8/29/2017 5:00:00 PM,22.086645126342773
4324,2017-08-24,8/30/2017 5:00:00 PM,62.17424011230469
4325,2017-08-24,8/30/2017 5:00:00 PM,66.14016723632812
4326,2017-08-24,8/30/2017 5:00:00 PM,66.14016723632812
4354,2017-08-24,8/29/2017 5:00:00 PM,17.518062591552734
4355,2017-08-24,8/29/2017 5:00:00 PM,17.518062591552734
4358,2017-08-24,8/29/2017 5:00:00 PM,18.861440658569336
4359,2017-08-24,8/29/2017 5:00:00 PM,18.861440658569336
4360,2017-08-24,8/29/2017 5:00:00 PM,18.861440658569336
4361,2017-08-24,8/29/2017 5:00:00 PM,18.861440658569336
4362,2017-08-24,8/29/2017 5:00:00 PM,18.861440658569336
4363,2017-08-24,8/29/2017 5:00:00 PM,18.861440658569336
4364,2017-08-24,8/29/2017 5:00:00 PM,21.376445770263672
4365,2017-08-24,8/29/2017 5:00:00 PM,21.376445770263672
4366,2017-08-24,8/29/2017 1:00:00 PM,25.240745544433594
4367,2017-08-24,8/29/2017 1:00:00 PM,25.240745544433594
4368,2017-08-24,8/29/2017 5:00:00 PM,21.54852867126465
4369,2017-08-24,8/29/2017 5:00:00 PM,21.54852867126465
4370,2017-08-24,8/29/2017 5:00:00 PM,25.54933738708496
4371,2017-08-24,8/29/2017 5:00:00 PM,26.889766693115234
4372,2017-08-24,8/29/2017 5:00:00 PM,25.240745544433594
4373,2017-08-24,8/29/2017 5:00:00 PM,25.240745544433594
4374,2017-08-24,8/29/2017 5:00:00 PM,25.240745544433594
4375,2017-08-24,8/29/2017 5:00:00 PM,25.240745544433594
4381,2017-08-24,8/30/2017 5:00:00 PM,27.400705337524414
4382,2017-08-24,8/30/2017 5:00:00 PM,48.77446365356445
4383,2017-08-24,8/30/2017 5:00:00 PM,40.69482421875
4384,2017-08-24,8/30/2017 5:00:00 PM,27.400705337524414
4385,2017-08-24,8/30/2017 5:00:00 PM,40.69482421875
4386,2017-08-24,8/30/2017 5:00:00 PM,21.78096580505371
4387,2017-08-24,8/30/2017 5:00:00 PM,21.78096580505371
4390,2017-08-24,8/30/2017 5:00:00 PM,20.881988525390625
4391,2017-08-24,8/30/2017 5:00:00 PM,20.881988525390625
4392,2017-08-24,8/30/2017 5:00:00 PM,21.46353530883789
4393,2017-08-24,8/30/2017 5:00:00 PM,21.46353530883789
4493,2017-08-24,8/30/2017 5:00:00 PM,36.448020935058594
4494,2017-08-24,8/30/2017 5:00:00 PM,36.448020935058594
4496,2017-08-24,8/30/2017 5:00:00 PM,37.73989486694336
4497,2017-08-24,8/30/2017 5:00:00 PM,37.73989486694336
4498,2017-08-24,8/30/2017 5:00:00 PM,38.62990188598633
4499,2017-08-24,8/30/2017 5:00:00 PM,38.62990188598633
4525,2017-09-11,9/17/2017 5:00:00 PM,0.0
4526,2017-09-11,9/17/2017 5:00:00 PM,0.0
4537,2017-09-11,9/17/2017 5:00:00 PM,0.0
4538,2017-09-11,9/17/2017 5:00:00 PM,0.0
4548,2017-08-24,8/30/2017 5:00:00 PM,36.84446334838867
4549,2017-08-24,8/30/2017 5:00:00 PM,36.84446334838867
4550,2017-08-24,8/30/2017 5:00:00 PM,44.786354064941406
4551,2017-08-24,8/30/2017 5:00:00 PM,44.786354064941406
4552,2017-08-24,8/30/2017 5:00:00 PM,41.8017463684082
4553,2017-08-24,8/30/2017 5:00:00 PM,41.8017463684082
4554,2017-08-24,8/30/2017 5:00:00 PM,37.53676223754883
4555,2017-08-24,8/30/2017 5:00:00 PM,37.53676223754883
4734,2017-08-24,8/29/2017 5:00:00 PM,20.435108184814453
4772,2017-08-24,8/30/2017 5:00:00 PM,0.0
4777,2017-08-24,8/30/2017 5:00:00 PM,0.0
4837,2017-08-24,8/30/2017 5:00:00 PM,48.77446365356445
4859,2017-08-24,8/29/2017 5:00:00 PM,21.629396438598633
4860,2017-08-24,8/29/2017 5:00:00 PM,21.629396438598633
4861,2017-08-24,8/29/2017 5:00:00 PM,25.511837005615234
4862,2017-08-24,8/29/2017 5:00:00 PM,21.392454147338867
4863,2017-08-24,8/29/2017 5:00:00 PM,21.392454147338867
4864,2017-08-24,8/29/2017 5:00:00 PM,19.06247329711914
4865,2017-08-24,8/29/2017 5:00:00 PM,19.06247329711914
4866,2017-08-24,8/29/2017 5:00:00 PM,18.33228874206543
4867,2017-08-24,8/29/2017 5:00:00 PM,18.7286434173584
4868,2017-08-24,8/29/2017 5:00:00 PM,18.7286434173584
4869,2017-08-24,8/29/2017 5:00:00 PM,17.62656021118164
4870,2017-08-24,8/29/2017 5:00:00 PM,17.62656021118164
4871,2017-08-24,8/29/2017 5:00:00 PM,18.611270904541016
4872,2017-08-24,8/29/2017 5:00:00 PM,18.611270904541016
4873,2017-08-24,8/29/2017 5:00:00 PM,19.171627044677734
4874,2017-08-24,8/29/2017 5:00:00 PM,19.171627044677734
4875,2017-08-24,8/29/2017 5:00:00 PM,18.366899490356445
4876,2017-08-24,8/29/2017 5:00:00 PM,18.366899490356445
4956,2017-08-24,8/30/2017 5:00:00 PM,32.34309005737305
4957,2017-08-24,8/30/2017 5:00:00 PM,32.34309005737305
4958,2017-08-24,8/30/2017 5:00:00 PM,39.73957443237305
4959,2017-08-24,8/30/2017 5:00:00 PM,21.683753967285156
4977,2017-08-24,8/30/2017 5:00:00 PM,0.0
4987,2017-08-24,8/30/2017 5:00:00 PM,0.0
5252,,9/10/2017 11:35:00 AM,33.030426025390625
5258,,9/10/2017 11:35:00 AM,33.030426025390625
5259,,9/10/2017 11:35:00 AM,33.030426025390625
5271,2017-09-03,9/10/2017 10:10:00 AM,21.86683464050293
5301,2017-09-03,9/10/2017 10:10:00 AM,39.002593994140625
5310,2017-09-05,9/10/2017 3:58:00 PM,47.91856384277344
5315,2017-09-05,9/10/2017 6:04:00 PM,
5316,2017-09-05,9/10/2017 6:04:00 PM,
5328,2017-09-05,9/10/2017 10:17:00 PM,50.19307327270508
5329,2017-09-05,9/10/2017 10:17:00 PM,50.19307327270508
5335,2017-09-03,9/10/2017 9:00:00 AM,60.644222259521484
5338,2017-09-03,9/10/2017 9:00:00 AM,60.644222259521484
5339,2017-09-03,9/10/2017 9:00:00 AM,60.644222259521484
5346,2017-09-03,9/10/2017 9:00:00 AM,60.644222259521484
5351,2017-09-03,9/10/2017 9:00:00 AM,33.379417419433594
5352,2017-09-03,9/10/2017 9:00:00 AM,33.379417419433594
5355,2017-09-03,9/10/2017 9:00:00 AM,60.644222259521484
5357,2017-09-03,9/10/2017 9:00:00 AM,60.644222259521484
5358,2017-09-03,9/10/2017 9:00:00 AM,61.517391204833984
5360,2017-09-03,9/10/2017 9:00:00 AM,61.517391204833984
5362,2017-09-03,9/10/2017 9:00:00 AM,33.379417419433594
5363,2017-09-03,9/10/2017 9:00:00 AM,33.379417419433594
5368,2017-09-03,9/10/2017 9:00:00 AM,60.644222259521484
5369,2017-09-03,9/10/2017 9:00:00 AM,60.644222259521484
5371,2017-09-05,9/12/2017 7:45:00 AM,79.90335845947266
5384,,9/10/2017 11:35:00 AM,23.778043746948242
5385,,9/10/2017 11:35:00 AM,23.778043746948242
5386,,9/10/2017 11:35:00 AM,33.030426025390625
5413,2017-09-03,9/10/2017 9:00:00 AM,60.644222259521484
5417,2017-09-03,9/10/2017 9:00:00 AM,56.239051818847656
5418,2017-09-03,9/10/2017 9:00:00 AM,56.239051818847656
5419,2017-09-03,9/10/2017 9:00:00 AM,56.239051818847656
5420,2017-09-03,9/10/2017 9:00:00 AM,63.54286575317383
5421,2017-09-03,9/10/2017 9:00:00 AM,56.239051818847656
5422,2017-09-03,9/10/2017 9:00:00 AM,63.54286575317383
5424,2017-09-03,9/10/2017 9:00:00 AM,56.239051818847656
5425,2017-09-03,9/10/2017 9:00:00 AM,44.38983917236328
5435,2017-09-03,9/10/2017 9:00:00 AM,54.74664306640625
5436,2017-09-03,9/10/2017 9:00:00 AM,54.74664306640625
5447,2017-09-03,9/10/2017 9:00:00 AM,60.644222259521484
5448,2017-09-03,9/10/2017 9:00:00 AM,60.644222259521484
5449,2017-09-03,9/10/2017 9:00:00 AM,71.97268676757812
5453,2017-09-03,9/10/2017 11:02:00 PM,28.19586944580078
5454,2017-09-03,9/10/2017 11:02:00 PM,33.21622848510742
5460,2017-09-03,9/10/2017 11:02:00 PM,33.21622848510742
5462,2017-09-03,9/10/2017 9:00:00 AM,34.644126892089844
5463,2017-09-03,9/10/2017 9:00:00 AM,52.081546783447266
5464,2017-09-03,9/10/2017 9:00:00 AM,52.081546783447266
5465,2017-09-03,9/10/2017 9:00:00 AM,61.517391204833984
5466,2017-09-03,9/10/2017 9:00:00 AM,61.517391204833984
5467,2017-09-03,9/10/2017 9:00:00 AM,60.644222259521484
5468,2017-09-03,9/10/2017 9:00:00 AM,60.644222259521484
5469,2017-09-03,9/10/2017 9:00:00 AM,56.239051818847656
5470,2017-09-03,9/10/2017 9:00:00 AM,56.239051818847656
5471,2017-09-03,9/10/2017 9:00:00 AM,63.54286575317383
5472,2017-09-03,9/10/2017 9:00:00 AM,63.54286575317383
5473,2017-09-03,9/10/2017 9:00:00 AM,63.54286575317383
5474,2017-09-03,9/10/2017 9:00:00 AM,63.54286575317383
5477,2017-09-03,9/10/2017 10:38:00 PM,42.93293762207031
5478,2017-09-03,9/10/2017 10:38:00 PM,40.364959716796875
5479,2017-09-03,9/10/2017 10:38:00 PM,40.364959716796875
5480,2017-09-03,9/10/2017 10:10:00 AM,40.364959716796875
5482,2017-09-03,9/10/2017 11:02:00 PM,28.19586944580078
5483,2017-09-03,9/10/2017 11:02:00 PM,28.19586944580078
5485,2017-09-03,9/10/2017 10:38:00 PM,42.93293762207031
5486,2017-09-03,9/10/2017 10:38:00 PM,42.93293762207031
5487,2017-09-03,9/10/2017 10:10:00 AM,21.86683464050293
5488,2017-09-03,9/10/2017 10:10:00 AM,21.86683464050293
5489,2017-09-03,9/10/2017 10:10:00 AM,21.86683464050293
5490,2017-09-03,9/10/2017 10:10:00 AM,21.86683464050293
5492,2017-09-03,9/10/2017 10:38:00 PM,42.93293762207031
5493,2017-09-03,9/10/2017 10:38:00 PM,40.364959716796875
5494,,9/10/2017 11:35:00 AM,25.16602325439453
5495,,9/10/2017 11:35:00 AM,25.16602325439453
5496,,9/10/2017 11:35:00 AM,33.030426025390625
5497,,9/10/2017 11:35:00 AM,33.030426025390625
5498,,9/10/2017 11:35:00 AM,33.66958236694336
5500,,9/10/2017 11:35:00 AM,25.16602325439453
5501,,9/10/2017 11:35:00 AM,25.16602325439453
5502,,9/10/2017 11:35:00 AM,33.030426025390625
5503,,9/10/2017 11:35:00 AM,33.030426025390625
5504,,9/10/2017 11:35:00 AM,33.030426025390625
5507,2017-09-03,9/10/2017 9:00:00 AM,61.517391204833984
6031,2018-09-13,9/18/2018 3:55:00 AM,41.019283294677734
6036,2018-09-12,9/14/2018 10:42:00 PM,17.205482482910156
6043,2018-09-07,9/14/2018 10:23:00 AM,37.14579772949219
6046,2018-09-07,9/14/2018 10:23:00 AM,37.14579772949219
6067,2018-09-07,9/14/2018 10:23:00 AM,28.991592407226562
6068,2018-09-07,9/14/2018 10:23:00 AM,37.536014556884766
6071,,9/14/2018 4:00:00 AM,36.35271072387695
6073,,9/14/2018 4:00:00 AM,32.51785659790039
6074,,9/14/2018 4:00:00 AM,37.76255798339844
6075,,9/14/2018 10:23:00 AM,26.23809051513672
6076,,9/14/2018 4:00:00 AM,36.35271072387695
6086,2018-09-07,9/14/2018 10:23:00 AM,20.911853790283203
6088,2018-09-07,9/14/2018 10:23:00 AM,19.49711036682129
6092,,9/14/2018 10:22:00 AM,30.23094367980957
6094,2018-10-13,10/18/2018 8:15:00 PM,0.0
6095,2018-10-13,10/18/2018 8:15:00 PM,0.0
6097,,9/14/2018 10:22:00 AM,30.23094367980957
6098,2018-10-13,10/18/2018 8:15:00 PM,0.0
6099,2018-10-13,10/18/2018 8:15:00 PM,0.0
6100,2018-10-13,10/18/2018 8:15:00 PM,0.0
6101,2018-10-13,10/18/2018 8:15:00 PM,0.0
6103,2018-10-13,10/18/2018 8:15:00 PM,0.0
6105,2018-10-13,10/18/2018 8:15:00 PM,0.0
6106,2018-10-13,10/18/2018 8:15:00 PM,0.0
6107,2018-10-13,10/18/2018 8:15:00 PM,0.0
6109,2018-10-13,10/18/2018 8:15:00 PM,0.0
6114,2018-09-07,9/14/2018 10:23:00 AM,18.908918380737305
6115,2018-09-07,9/14/2018 10:23:00 AM,22.098499298095703
6116,2018-09-14,9/19/2018 8:30:00 AM,0.0
6117,2018-09-14,9/19/2018 8:30:00 AM,0.0
6118,2018-09-14,9/19/2018 8:30:00 AM,0.0
6119,2018-09-07,9/14/2018 10:23:00 AM,22.098499298095703
6134,2018-09-12,9/19/2018 8:30:00 AM,0.0
6136,,9/14/2018 4:00:00 AM,34.833351135253906
6137,2018-09-12,9/19/2018 8:30:00 AM,0.0
6138,2018-09-12,9/19/2018 8:30:00 AM,0.0
6139,2018-09-07,9/14/2018 4:00:00 AM,20.08808708190918
6140,2018-09-12,9/19/2018 8:30:00 AM,0.0
6158,2018-09-07,9/14/2018 10:23:00 AM,19.49711036682129
6159,2018-09-07,9/14/2018 10:23:00 AM,18.908918380737305
6160,2018-09-07,9/14/2018 4:00:00 AM,21.347370147705078
6161,2018-09-07,9/14/2018 4:00:00 AM,21.347370147705078
6162,2018-09-14,9/18/2018 6:15:00 AM,32.4981575012207
6163,2018-09-07,9/14/2018 4:00:00 AM,21.347370147705078
6164,2018-09-07,9/14/2018 4:00:00 AM,21.347370147705078
6165,2018-09-07,9/14/2018 4:00:00 AM,22.092615127563477
6166,2018-09-14,9/18/2018 6:15:00 AM,32.4981575012207
6172,2018-09-14,9/18/2018 6:15:00 AM,0.0
6173,2018-09-07,9/14/2018 5:02:00 PM,52.436805725097656
6174,2018-09-07,9/14/2018 3:10:00 PM,39.473419189453125
6175,2018-09-07,9/14/2018 10:23:00 AM,25.92037582397461
6176,2018-09-07,9/14/2018 10:23:00 AM,25.92037582397461
6187,2018-09-14,9/18/2018 6:15:00 AM,0.0
6189,2018-09-14,9/18/2018 6:15:00 AM,0.0
6217,2018-09-14,9/18/2018 6:15:00 AM,28.23070526123047
6218,2018-09-14,9/18/2018 6:15:00 AM,19.99304962158203
6224,2018-09-07,9/14/2018 6:26:00 PM,72.66838836669922
6225,2018-09-14,9/18/2018 6:15:00 AM,26.011714935302734
6226,2018-09-07,9/14/2018 3:51:00 PM,51.61199188232422
6227,2018-09-14,9/18/2018 6:15:00 AM,28.23070526123047
6229,2018-09-07,9/14/2018 3:58:00 PM,29.505313873291016
6231,2018-09-14,9/18/2018 6:15:00 AM,0.0
6232,2018-09-07,9/14/2018 4:14:00 PM,46.67594909667969
6233,2018-09-07,9/14/2018 4:00:00 AM,27.545135498046875
6237,2018-10-13,10/18/2018 8:15:00 PM,0.0
6239,2018-10-13,10/18/2018 8:15:00 PM,0.0
6240,2018-10-13,10/18/2018 8:15:00 PM,0.0
6241,2018-09-14,9/18/2018 10:45:00 PM,22.223928451538086
6242,2018-09-14,9/18/2018 6:15:00 AM,19.962129592895508
6243,2018-09-14,9/18/2018 6:15:00 AM,19.962129592895508
6244,2018-09-07,9/14/2018 4:00:00 AM,27.545135498046875
6245,2018-09-14,9/18/2018 6:15:00 AM,15.45348834991455
6247,2018-09-07,9/14/2018 5:11:00 PM,41.21968078613281
6251,2018-09-07,9/14/2018 3:58:00 PM,42.23783493041992
6252,2018-09-14,9/18/2018 10:45:00 PM,30.995628356933594
6253,2018-09-07,9/14/2018 3:58:00 PM,42.23783493041992
6254,2018-09-07,9/14/2018 3:58:00 PM,30.76007652282715
6255,2018-09-07,9/14/2018 3:58:00 PM,42.23783493041992
6256,2018-09-07,9/14/2018 3:58:00 PM,42.23783493041992
6257,2018-09-14,9/18/2018 6:15:00 AM,28.23070526123047
6258,2018-09-07,9/14/2018 3:58:00 PM,42.23783493041992
6259,2018-09-07,9/14/2018 3:58:00 PM,42.23783493041992
6260,2018-09-07,9/14/2018 3:58:00 PM,42.23783493041992
6261,2018-09-14,9/18/2018 6:15:00 AM,28.23070526123047
6263,2018-09-14,9/18/2018 10:45:00 PM,22.223928451538086
6266,2018-09-14,9/18/2018 10:45:00 PM,22.223928451538086
6267,2018-09-14,9/18/2018 10:45:00 PM,47.66641616821289
6268,2018-09-12,9/19/2018 8:30:00 AM,49.750205993652344
6269,2018-09-12,9/19/2018 8:30:00 AM,49.750205993652344
6270,2018-09-12,9/19/2018 8:30:00 AM,49.750205993652344
6271,2018-09-12,9/19/2018 8:30:00 AM,67.7803955078125
6272,2018-10-13,10/18/2018 8:15:00 PM,0.0
6284,2018-09-07,9/14/2018 4:00:00 AM,38.84732437133789
6285,2018-09-12,9/18/2018 1:45:00 PM,35.023258209228516
6289,2018-09-07,9/14/2018 4:00:00 AM,38.84732437133789
6294,,9/14/2018 4:00:00 AM,25.964916229248047
6300,2018-10-13,10/18/2018 8:15:00 PM,0.0
6301,2018-10-13,10/18/2018 8:15:00 PM,0.0
6302,2018-10-13,10/18/2018 8:15:00 PM,0.0
6303,2018-10-13,10/18/2018 8:15:00 PM,0.0
6307,2018-09-13,9/18/2018 1:45:00 PM,32.35972213745117
6316,2018-10-13,10/18/2018 8:15:00 PM,0.0
6332,2018-10-13,10/18/2018 8:15:00 PM,0.0
6334,2018-10-13,10/18/2018 8:15:00 PM,0.0
6345,,9/14/2018 4:00:00 AM,24.975296020507812
6357,2018-10-13,10/18/2018 8:15:00 PM,0.0
6359,2018-10-13,10/18/2018 8:15:00 PM,0.0
6361,2018-10-13,10/18/2018 8:15:00 PM,0.0
6375,,9/14/2018 10:23:00 AM,32.139888763427734
6377,,9/14/2018 10:23:00 AM,32.139888763427734
6382,2018-09-14,9/18/2018 6:15:00 AM,24.441862106323242
6384,2018-09-14,9/18/2018 6:15:00 AM,24.441862106323242
6386,,9/14/2018 10:22:00 AM,26.23809051513672
6389,,9/14/2018 10:22:00 AM,26.23809051513672
6409,2018-09-14,9/19/2018 8:30:00 AM,43.92463302612305
6410,2018-09-14,9/19/2018 8:30:00 AM,52.444087982177734
6411,2018-09-14,9/19/2018 8:30:00 AM,52.444087982177734
6412,2018-09-14,9/19/2018 8:30:00 AM,52.444087982177734
6432,2018-09-14,9/18/2018 6:15:00 AM,27.543682098388672
6448,2018-09-14,9/18/2018 4:15:00 PM,59.02707290649414
6469,2018-09-07,9/14/2018 5:02:00 PM,48.661041259765625
6474,2018-09-07,9/14/2018 3:10:00 PM,39.473419189453125
6476,2018-09-07,9/14/2018 2:59:00 PM,41.22990417480469
6477,2018-09-07,9/14/2018 3:39:00 PM,46.86491012573242
6491,2018-09-07,9/14/2018 6:48:00 PM,41.66705322265625
6492,2018-09-07,9/14/2018 6:48:00 PM,39.54337692260742
6493,2018-09-07,9/14/2018 6:48:00 PM,39.54337692260742
6496,2018-09-07,9/14/2018 6:48:00 PM,42.09846878051758
6499,2018-09-07,9/14/2018 3:15:00 PM,42.09846878051758
6511,2018-09-07,9/14/2018 3:15:00 PM,44.030433654785156
6512,2018-09-07,9/14/2018 4:09:00 PM,46.67594909667969
6513,2018-09-07,9/14/2018 4:09:00 PM,50.98640823364258
6516,2018-09-07,9/14/2018 6:48:00 PM,41.66705322265625
6520,2018-09-07,9/14/2018 5:46:00 PM,79.63544464111328
6524,2018-09-07,9/14/2018 3:56:00 PM,59.3606071472168
6530,2018-09-07,9/14/2018 4:00:00 PM,49.32484436035156
6531,2018-09-07,9/14/2018 3:39:00 PM,50.37863540649414
6532,2018-09-07,9/14/2018 3:39:00 PM,50.37863540649414
6533,2018-09-07,9/14/2018 5:46:00 PM,91.54216766357422
6534,2018-09-07,9/14/2018 5:46:00 PM,91.54216766357422
6535,2018-09-07,9/14/2018 5:46:00 PM,91.54216766357422
6536,2018-09-07,9/14/2018 5:46:00 PM,91.54216766357422
6537,2018-09-07,9/14/2018 5:46:00 PM,91.54216766357422
6538,2018-09-07,9/14/2018 5:46:00 PM,76.82392120361328
6539,2018-09-07,9/14/2018 5:46:00 PM,76.82392120361328
6541,2018-09-07,9/14/2018 5:46:00 PM,76.82392120361328
6543,2018-09-07,9/14/2018 5:46:00 PM,76.82392120361328
6544,2018-09-07,9/14/2018 5:46:00 PM,76.82392120361328
6545,2018-09-07,9/14/2018 5:46:00 PM,76.82392120361328
6546,2018-09-07,9/14/2018 4:00:00 AM,21.347370147705078
6547,2018-09-07,9/14/2018 5:46:00 PM,76.82392120361328
6548,2018-09-07,9/14/2018 4:00:00 AM,21.347370147705078
6550,2018-09-07,9/14/2018 3:47:00 PM,36.58371353149414
6551,2018-09-07,9/14/2018 5:46:00 PM,80.16657257080078
6552,2018-09-07,9/14/2018 5:46:00 PM,76.82392120361328
6553,2018-09-07,9/14/2018 5:46:00 PM,91.54216766357422
6563,2018-09-07,9/14/2018 3:56:00 PM,59.3606071472168
6570,2018-09-07,9/14/2018 4:11:00 PM,79.63544464111328
6584,2018-09-07,9/14/2018 3:50:00 PM,89.30248260498047
6588,2018-09-07,9/14/2018 3:55:00 PM,64.17920684814453
6590,2018-09-07,9/14/2018 5:02:00 PM,40.223602294921875
6593,2018-10-13,10/18/2018 8:15:00 PM,0.0
6598,2018-09-07,9/14/2018 3:47:00 PM,36.58371353149414
