ID,peak_date,nlcd_year,total_area_km2,pct_area_1,pct_area_2,area_km_1,area_km_2,cai_1,cai_2
2707,10/12/2016 4:00:00 PM,2016,9.1809,7.303205568081561,0.029408881482207626,0.6705,0.0027,0.0,0.0
2708,10/12/2016 4:00:00 PM,2016,9.1809,4.823056563082051,0.1078325654347613,0.4428,0.0099,22.559652928416487,0.0
2709,10/12/2016 4:00:00 PM,2016,9.1809,4.823056563082051,0.1078325654347613,0.4428,0.0099,22.559652928416487,0.0
2710,10/12/2016 4:00:00 PM,2016,9.1809,4.9504950495049505,0.15684736790510734,0.4545,0.0144,0.0,0.0
2711,10/12/2016 4:00:00 PM,2016,9.1809,4.852465444564259,0.2058621703754534,0.4455,0.0189,0.0,0.0
2712,10/12/2016 4:00:00 PM,2016,9.1809,4.646603274188805,0.15684736790510734,0.4266,0.0144,0.0,0.0
2713,10/12/2016 4:00:00 PM,2016,9.1809,7.342417410057838,0.2254680913635918,0.6741,0.0207,12.624584717607974,0.0
2714,10/12/2016 4:00:00 PM,2016,9.1809,7.342417410057838,0.2254680913635918,0.6741,0.0207,12.624584717607974,0.0
2715,10/12/2016 4:00:00 PM,2016,9.1809,5.7739437310067645,0.06862072345848445,0.5301,0.0063,9.58904109589041,0.0
2716,10/12/2016 4:00:00 PM,2016,9.1809,5.7739437310067645,0.06862072345848445,0.5301,0.0063,9.58904109589041,0.0
2725,10/11/2016 4:00:00 PM,2016,9.1809,4.146652288991275,0.019605920988138417,0.3807,0.0018,5.2631578947368425,0.0
2726,10/11/2016 4:00:00 PM,2016,9.1809,4.21527301244976,0.019605920988138417,0.387,0.0018,5.882352941176471,0.0
2727,10/11/2016 4:00:00 PM,2016,9.1809,4.136849328497206,0.019605920988138417,0.3798,0.0018,0.0,0.0
2728,10/11/2016 4:00:00 PM,2016,9.1809,4.078031565532791,0.019605920988138417,0.3744,0.0018,0.0,0.0
2729,10/11/2016 4:00:00 PM,2016,9.1809,3.911381237133614,0.019605920988138417,0.3591,0.0018,5.2631578947368425,0.0
2730,10/11/2016 4:00:00 PM,2016,9.1809,3.891775316145476,0.019605920988138417,0.3573,0.0018,5.2631578947368425,0.0
2731,10/11/2016 4:00:00 PM,2016,9.1809,3.8819723556514063,0.019605920988138417,0.3564,0.0018,5.882352941176471,0.0
