file_id,year,dem_min,dem_max,dem_mean,dem_iqr,projection
6530,1m.tif,3.582907e-39,3.2326639,1.105981,1.961561143398285,EPSG:4326
5362,1m.tif,-1.6673005,1.6185257,0.6312587,0.2708345055580139,EPSG:4326
3944,1m.tif,86.68689,95.03148,92.21725,2.2204151153564453,EPSG:4326
778,1m.tif,241.05121,247.77429,243.4413,1.8715324401855469,EPSG:4326
7358,1m.tif,-1.0204601,2.403956,0.8123328,1.1346397995948792,EPSG:4326
5945,1m.tif,-1.0,2.9063966,0.69771,2.816275119781494,EPSG:4326
7334,1m.tif,-0.86716014,14.102564,3.8889592,8.611863434314728,EPSG:4326
8113,1m.tif,-0.99,1.548594,-0.38096744,0.0,EPSG:4326
796,1m.tif,277.13,292.7687,282.24377,5.1031646728515625,EPSG:4326
2829,1m.tif,28.397179,42.267258,31.095222,3.76578426361084,EPSG:4326
7549,1m.tif,-0.44716015,3.471576,1.1054215,0.3538880795240402,EPSG:4326
7616,1m.tif,-1.0204601,2.386309,0.4544704,2.687652111053467,EPSG:4326
6671,1m.tif,0.0,3.2627819,1.3760798,2.2846601009368896,EPSG:4326
5832,1m.tif,73.19338,97.25804,81.89383,6.876899719238281,EPSG:4326
3562,1m.tif,27.218826,30.719053,28.952604,0.5335102081298828,EPSG:4326
6097,1m.tif,0.0,6.207501,1.0190862,1.3629552125930786,EPSG:4326
7371,1m.tif,0.10874443,2.2943628,1.2477912,0.5042974948883057,EPSG:4326
4032,1m.tif,78.28801,89.454,84.19354,4.1779937744140625,EPSG:4326
2750,1m.tif,36.557323,40.44849,37.42348,0.954803466796875,EPSG:4326
2745,1m.tif,17.788488,22.624716,19.59814,2.5507850646972656,EPSG:4326
6513,1m.tif,3.582907e-39,9.725576,3.8959813,7.802962303161621,EPSG:4326
7335,1m.tif,-0.86716014,6.35342,1.9352173,3.108023375272751,EPSG:4326
14064,1m.tif,355.2757,359.94647,358.0699,1.583282470703125,EPSG:4326
2824,1m.tif,12.439146,15.789243,13.193026,0.6720142364501953,EPSG:4326
7826,1m.tif,12.221671,14.042937,12.624773,0.2954435348510742,EPSG:4326
2714,1m.tif,18.486223,29.478973,20.58181,3.5183544158935547,EPSG:4326
5836,1m.tif,-0.0055168,4.903524,2.8590147,1.1944382190704346,EPSG:4326
4002,1m.tif,54.35,60.771,57.862846,2.0120010375976562,EPSG:4326
5497,1m.tif,-1.5,1.8720407,0.17526518,2.324924647808075,EPSG:4326
7364,1m.tif,-1.0204601,3.2770236,0.15524814,1.9333636164665222,EPSG:4326
2736,1m.tif,14.270287,18.110268,15.834898,2.2839670181274414,EPSG:4326
6499,1m.tif,0.48065546,8.709949,2.7290637,2.6687350273132324,EPSG:4326
3258,1m.tif,4.722012,18.620909,12.201926,7.500227928161621,EPSG:4326
7469,1m.tif,-0.38716015,4.599554,1.6743506,0.9307892322540283,EPSG:4326
7222,1m.tif,-0.4571601,2.9952946,0.72528744,0.6742567420005798,EPSG:4326
15105,1m.tif,186.14517,189.01508,188.05727,0.3185272216796875,EPSG:4326
7238,1m.tif,-0.86716014,4.3440337,1.3321131,3.676932156085968,EPSG:4326
5861,1m.tif,-1.5037628,3.8075576,1.0725687,0.7872632145881653,EPSG:4326
4873,1m.tif,40.91906,42.33376,41.774483,0.3898811340332031,EPSG:4326
4111,1m.tif,34.952396,46.857384,42.411022,4.1077117919921875,EPSG:4326
4391,1m.tif,-0.58,6.0614905,1.4738264,3.6831074357032776,EPSG:4326
7390,1m.tif,-0.86716014,8.326146,2.7498887,2.5682992935180664,EPSG:4326
7676,1m.tif,-1.0655601,4.6732893,1.4871318,2.0209426879882812,EPSG:4326
6095,1m.tif,27.606947,35.46983,30.465796,4.2174224853515625,EPSG:4326
2499,1m.tif,14.641195,17.15735,15.944043,0.708430290222168,EPSG:4326
7293,1m.tif,-0.86716014,4.6759086,2.2198322,0.5797984600067139,EPSG:4326
3746,1m.tif,51.58,59.02501,54.361374,2.608001708984375,EPSG:4326
7367,1m.tif,-1.0204601,2.9014993,0.6720715,1.700179934501648,EPSG:4326
2864,1m.tif,30.651747,41.675262,33.27847,3.8718910217285156,EPSG:4326
7233,1m.tif,-0.86716014,6.747051,0.9301133,4.384448349475861,EPSG:4326
2761,1m.tif,28.397179,42.267258,31.093596,3.7635717391967773,EPSG:4326
8076,1m.tif,0.12294862,2.4599483,0.6039308,0.4120304584503174,EPSG:4326
2549,1m.tif,21.378796,25.47498,22.474764,1.2014555931091309,EPSG:4326
7412,1m.tif,-0.86716014,2.058553,0.472338,0.36599525809288025,EPSG:4326
7310,1m.tif,-0.0051601217,5.330699,2.0762386,0.9772485494613647,EPSG:4326
3642,1m.tif,15.023945,21.709112,18.474869,1.6922225952148438,EPSG:4326
3253,1m.tif,3.874911,6.5699987,5.258354,0.8008975982666016,EPSG:4326
5954,1m.tif,1.5499501,6.4059577,2.9366577,0.8294596672058105,EPSG:4326
6663,1m.tif,52.99454,86.81078,62.626175,15.099380493164062,EPSG:4326
2803,1m.tif,78.67904,93.10458,85.19718,5.014495849609375,EPSG:4326
7299,1m.tif,-0.86716014,2.6147127,0.82219374,1.0024514496326447,EPSG:4326
7426,1m.tif,-0.86716014,5.126026,1.2699871,4.321740686893463,EPSG:4326
2802,1m.tif,78.67904,93.02458,84.99681,4.982795715332031,EPSG:4326
7230,1m.tif,-1.1186601,3.0820541,0.2422525,2.0900325775146484,EPSG:4326
3999,1m.tif,84.754036,98.332,91.45074,3.4800033569335938,EPSG:4326
7414,1m.tif,-0.86716014,9.279249,2.7178195,6.050183594226837,EPSG:4326
4777,1m.tif,60.744392,67.80273,63.925434,1.7906723022460938,EPSG:4326
5507,1m.tif,-0.5109509,4.2497277,0.49435684,0.8346496132435277,EPSG:4326
782,1m.tif,259.41,286.0382,264.72205,4.074462890625,EPSG:4326
3723,1m.tif,55.562054,59.195873,58.06189,0.3755989074707031,EPSG:4326
4363,1m.tif,11.616,18.394518,13.331404,2.3834495544433594,EPSG:4326
3325,1m.tif,5.013193,9.613031,7.7595105,0.28467798233032227,EPSG:4326
7610,1m.tif,-0.86716014,4.7005897,0.83665425,2.496071994304657,EPSG:4326
6648,1m.tif,85.754616,120.00861,94.65583,6.48297119140625,EPSG:4326
6114,1m.tif,2.3093867,9.09095,5.7271085,3.32034969329834,EPSG:4326
15096,1m.tif,188.59265,194.24464,192.3335,0.4466896057128906,EPSG:4326
7484,1m.tif,-0.86716014,7.006763,2.1161277,4.537766456604004,EPSG:4326
3698,1m.tif,78.87301,91.78401,85.033966,4.837005615234375,EPSG:4326
14685,1m.tif,70.08,77.267,74.86629,1.3310699462890625,EPSG:4326
4071,1m.tif,49.929768,62.691498,56.126915,4.027215957641602,EPSG:4326
8064,1m.tif,-0.3256737,4.2273498,2.3635972,1.4791194200515747,EPSG:4326
7346,1m.tif,-1.0204601,2.8176463,1.2460693,1.0815920233726501,EPSG:4326
7326,1m.tif,-0.86716014,11.232478,1.3199961,3.2660661339759827,EPSG:4326
7249,1m.tif,-0.86716014,3.0186822,0.9466184,0.9803867638111115,EPSG:4326
7479,1m.tif,-0.86716014,3.7718725,0.9914376,0.9651930332183838,EPSG:4326
3735,1m.tif,28.396328,34.6289,32.02395,1.9676342010498047,EPSG:4326
6545,1m.tif,10.459591,14.3307705,11.79021,1.9520454406738281,EPSG:4326
7231,1m.tif,-1.1186601,3.0820541,0.2422525,2.0900325775146484,EPSG:4326
14855,1m.tif,210.74,222.49144,218.34865,4.092132568359375,EPSG:4326
4286,1m.tif,32.783905,38.420273,35.881264,1.6781482696533203,EPSG:4326
7829,1m.tif,11.793564,13.892117,12.402032,0.28537845611572266,EPSG:4326
14059,1m.tif,355.2757,359.85416,357.9347,1.7598876953125,EPSG:4326
4538,1m.tif,0.9602235,9.710698,5.75415,3.7314316034317017,EPSG:4326
2869,1m.tif,27.737514,34.115646,28.873547,0.6686820983886719,EPSG:4326
7732,1m.tif,-0.86716014,3.702062,0.8928884,1.2866316437721252,EPSG:4326
7342,1m.tif,-1.0204601,2.6070654,0.8767888,2.867230534553528,EPSG:4326
6538,1m.tif,8.348525,15.961221,12.025222,4.627009391784668,EPSG:4326
3595,1m.tif,11.967676,21.38886,17.714039,2.9481201171875,EPSG:4326
7620,1m.tif,-1.0204601,2.298894,0.446257,2.7202951908111572,EPSG:4326
2707,1m.tif,39.16869,50.68896,42.831303,7.463947296142578,EPSG:4326
7599,1m.tif,-0.86716014,2.9512217,1.0001115,1.3287760317325592,EPSG:4326
2695,1m.tif,11.744641,15.170173,12.311154,0.7361612319946289,EPSG:4326
