ID,peak_date,VV_Min,VV_Max,VV_Mean,VV_IQR,VV_SD,VH_Min,VH_Max,VH_Mean,VH_IQR,VH_SD,VH_VV_Ratio
7546,10/10/2018 5:38:00 PM,-23.45509,5.3270063,-11.606303,2.496598958969116,2.445837,-49.420883,0.0,-29.62556,9.82437801361084,8.157911,2.5525405
7547,10/10/2018 5:38:00 PM,-23.45509,5.3270063,-11.577079,2.508007526397705,2.5508454,-49.322865,0.0,-29.39001,9.98154592514038,8.37417,2.5386379
7548,10/10/2018 5:38:00 PM,-23.45509,5.3270063,-11.577079,2.508007526397705,2.5508454,-49.322865,0.0,-29.39001,9.98154592514038,8.37417,2.5386379
7549,10/10/2018 5:38:00 PM,-25.861284,0.0,-11.776474,2.472337007522583,2.3132117,-51.712082,0.0,-30.041813,9.660006999969482,7.654966,2.5510023
7550,10/10/2018 5:38:00 PM,-25.861284,0.0,-11.776474,2.472337007522583,2.3132117,-51.712082,0.0,-30.041813,9.660006999969482,7.654966,2.5510023
7552,10/10/2018 5:38:00 PM,-23.45509,5.3270063,-11.600572,2.52548885345459,2.5561018,-49.322865,0.0,-29.323902,10.20932912826538,8.50539,2.527798
7553,10/10/2018 5:38:00 PM,-23.45509,5.3270063,-11.600572,2.52548885345459,2.5561018,-49.322865,0.0,-29.323902,10.20932912826538,8.50539,2.527798
7554,10/10/2018 5:38:00 PM,-23.277727,5.3270063,-11.725931,2.5445449352264404,2.435957,-49.322865,0.0,-29.25292,10.579366207122803,8.408104,2.4947205
7555,10/10/2018 5:38:00 PM,-23.277727,5.3270063,-11.725931,2.5445449352264404,2.435957,-49.322865,0.0,-29.25292,10.579366207122803,8.408104,2.4947205
7556,10/10/2018 5:38:00 PM,-22.292118,5.3270063,-11.793745,2.5933732986450195,2.4637618,-49.322865,0.0,-29.184568,11.01708459854126,8.472649,2.4745803
7557,10/10/2018 5:38:00 PM,-22.292118,5.3270063,-11.793745,2.5933732986450195,2.4637618,-49.322865,0.0,-29.184568,11.01708459854126,8.472649,2.4745803
7558,10/10/2018 5:38:00 PM,-24.042479,4.302661,-11.8411875,2.6797902584075928,2.5715177,-49.842827,0.0,-28.667032,12.765130043029785,8.687068,2.4209592
7559,10/10/2018 5:38:00 PM,-24.042479,4.302661,-11.8411875,2.6797902584075928,2.5715177,-49.842827,0.0,-28.667032,12.765130043029785,8.687068,2.4209592
7560,10/10/2018 5:38:00 PM,-25.419882,4.302661,-11.927839,2.7090225219726562,2.3915164,-49.842827,0.0,-28.690092,12.994693756103516,8.4676,2.4053051
7561,10/10/2018 5:38:00 PM,-25.419882,4.302661,-11.927839,2.7090225219726562,2.3915164,-49.842827,0.0,-28.690092,12.994693756103516,8.4676,2.4053051
7594,10/10/2018 7:31:00 PM,-32.870598,0.0,-9.9150915,2.6339244842529297,3.0275373,-48.156258,0.0,-16.039259,2.8330307006835938,4.777474,1.6176612
7597,10/10/2018 7:31:00 PM,-32.870598,0.0,-9.878485,2.6463241577148438,3.086877,-48.156258,0.0,-15.985765,2.8425979614257812,4.8797116,1.6182406
7599,10/10/2018 7:31:00 PM,-32.870598,0.0,-9.914006,2.6370840072631836,3.0444639,-48.156258,0.0,-16.049511,2.840595245361328,4.8025265,1.6188724
7601,10/10/2018 7:31:00 PM,-32.870598,0.0,-9.96924,2.7008256912231445,3.1526203,-48.156258,0.0,-16.167166,2.8786048889160156,4.9765587,1.6217049
7603,10/10/2018 7:31:00 PM,-32.870598,0.0,-9.955746,2.690434455871582,3.1338646,-48.156258,0.0,-16.139833,2.8713607788085938,4.9480486,1.6211576
7605,10/10/2018 7:31:00 PM,-32.870598,0.0,-9.951553,2.6872615814208984,3.1248581,-48.156258,0.0,-16.131372,2.865032196044922,4.9372034,1.6209904
7610,10/10/2018 7:31:00 PM,-32.870598,0.0,-9.921798,2.687416434288025,3.3191555,-48.156998,0.0,-16.067022,2.7435383796691895,4.973019,1.619366
7611,10/10/2018 7:31:00 PM,-32.870598,0.0,-9.858151,2.6934328079223633,3.3713133,-48.156998,0.0,-15.991624,2.7535409927368164,5.0454826,1.6221727
7612,10/10/2018 7:31:00 PM,-32.870598,0.0,-9.8594265,2.692445755004883,3.3702009,-48.156998,0.0,-15.988996,2.751461982727051,5.0418777,1.6216964
7613,10/10/2018 6:40:00 PM,-27.668911,9.018464,-9.560394,2.869595527648926,2.45546,-47.934586,0.0,-25.143742,5.56437873840332,6.2562423,2.62999
7614,10/10/2018 6:40:00 PM,,,,,,,,,,,
7615,10/10/2018 7:31:00 PM,-30.223902,1.8730402,-11.259336,3.3174898624420166,2.6482189,-51.938236,0.0,-25.607931,9.189748764038086,7.722264,2.274373
7616,10/10/2018 7:31:00 PM,-30.223902,1.8730402,-11.052871,3.219912528991699,2.6644917,-53.2233,0.0,-24.999804,9.974889755249023,7.8143077,2.261838
7617,10/10/2018 7:31:00 PM,-30.223902,1.8730402,-11.052871,3.219912528991699,2.6644917,-53.2233,0.0,-24.999804,9.974889755249023,7.8143077,2.261838
7618,10/10/2018 7:31:00 PM,-30.223902,1.8730402,-11.052871,3.219912528991699,2.6644917,-53.2233,0.0,-24.999804,9.974889755249023,7.8143077,2.261838
7619,10/10/2018 7:31:00 PM,-30.223902,1.8730402,-11.165103,3.35768985748291,2.7403393,-53.113586,0.0,-24.090172,11.068716049194336,7.9276414,2.157631
7620,10/10/2018 7:31:00 PM,-30.223902,1.8730402,-11.165666,3.335376739501953,2.732881,-53.113586,0.0,-24.338142,10.873514175415039,7.90858,2.1797307
7621,10/10/2018 7:31:00 PM,-27.685568,1.769279,-11.739022,3.6558828353881836,2.83292,-51.23588,0.0,-23.533092,12.883405685424805,8.641476,2.0046892
7622,10/10/2018 7:31:00 PM,-27.685568,1.769279,-11.739022,3.6558828353881836,2.83292,-51.23588,0.0,-23.533092,12.883405685424805,8.641476,2.0046892
7623,10/10/2018 7:31:00 PM,-27.685568,1.769279,-11.739022,3.6558828353881836,2.83292,-51.23588,0.0,-23.533092,12.883405685424805,8.641476,2.0046892
7624,10/10/2018 7:31:00 PM,-30.223902,1.8730402,-11.259336,3.3174898624420166,2.6482189,-51.938236,0.0,-25.607931,9.189748764038086,7.722264,2.274373
7625,10/10/2018 7:31:00 PM,-30.223902,1.8730402,-11.210999,3.3173437118530273,2.730124,-50.61114,0.0,-25.416872,9.421260833740234,7.8603344,2.2671373
7626,10/10/2018 7:31:00 PM,-28.995245,1.769279,-11.733218,3.660893440246582,2.7446992,-49.55108,0.0,-22.959156,13.331706047058105,8.706875,1.9567654
7627,10/10/2018 7:31:00 PM,-28.995245,1.769279,-11.733218,3.660893440246582,2.7446992,-49.55108,0.0,-22.959156,13.331706047058105,8.706875,1.9567654
7628,10/10/2018 7:31:00 PM,-28.995245,1.769279,-11.636805,3.6682662963867188,2.7581167,-49.55108,0.0,-22.344889,12.589372634887695,8.48476,1.920191
7629,10/10/2018 7:31:00 PM,-28.995245,1.769279,-11.636805,3.6682662963867188,2.7581167,-49.55108,0.0,-22.344889,12.589372634887695,8.48476,1.920191
7630,10/10/2018 7:31:00 PM,-28.995245,1.769279,-11.618907,3.6776390075683594,2.8310275,-49.55108,0.0,-22.37058,12.804350852966309,8.622716,1.9253602
7631,10/10/2018 7:31:00 PM,-28.995245,1.769279,-11.618907,3.6776390075683594,2.8310275,-49.55108,0.0,-22.37058,12.804350852966309,8.622716,1.9253602
7632,10/10/2018 7:31:00 PM,-33.79471,0.0,-10.025393,2.936034679412842,3.9636724,-48.156998,0.0,-16.163109,2.942230224609375,5.4319134,1.6122171
7633,10/10/2018 6:40:00 PM,,,,,,,,,,,
7634,10/10/2018 6:40:00 PM,,,,,,,,,,,
7635,10/10/2018 6:40:00 PM,,,,,,,,,,,
7636,10/10/2018 6:40:00 PM,,,,,,,,,,,
7637,10/10/2018 6:40:00 PM,-27.668911,7.6583858,-9.618102,3.051999092102051,2.5638652,-47.91829,0.0,-22.61708,9.251924514770508,6.5453134,2.3515117
7638,10/10/2018 6:40:00 PM,,,,,,,,,,,
7639,10/10/2018 6:40:00 PM,-27.668911,3.4545784,-9.620405,2.9179019927978516,2.4773638,-47.92504,0.0,-23.211847,8.357467651367188,6.4589896,2.4127724
7640,10/10/2018 6:40:00 PM,-27.668911,3.4545784,-9.63978,2.9189863204956055,2.4811456,-47.92504,0.0,-23.141876,8.498096466064453,6.474784,2.4006643
7641,10/10/2018 6:40:00 PM,,,,,,,,,,,
7642,10/10/2018 6:40:00 PM,,,,,,,,,,,
7650,10/10/2018 6:40:00 PM,,,,,,,,,,,
7652,10/10/2018 7:31:00 PM,-25.17576,11.757533,-10.988768,3.311370849609375,2.6801245,-49.32006,0.0,-25.06963,8.738338470458984,7.4276557,2.2813869
7654,10/10/2018 6:40:00 PM,,,,,,,,,,,
7655,10/10/2018 7:31:00 PM,-33.79471,0.0,-10.033746,2.94008207321167,3.9721122,-48.156998,0.0,-16.173773,2.947328567504883,5.444612,1.6119376
7656,10/10/2018 7:31:00 PM,-33.79471,2.029347,-9.785006,2.7407493591308594,3.8235583,-48.156998,0.0,-15.839806,2.832583427429199,5.029702,1.6187835
7657,10/10/2018 7:31:00 PM,-33.79471,2.029347,-9.801077,2.743494987487793,3.8390553,-48.156998,0.0,-15.861881,2.842900276184082,5.057708,1.6183815
7658,10/10/2018 7:31:00 PM,-33.79471,2.029347,-9.783938,2.745474338531494,3.8300073,-48.156998,0.0,-15.841909,2.8335752487182617,5.031174,1.6191751
7659,10/10/2018 7:31:00 PM,-33.79471,2.029347,-9.742675,2.751528739929199,3.8661168,-48.156998,0.0,-15.777114,2.8394031524658203,5.111657,1.6193821
7662,10/10/2018 7:31:00 PM,-25.026148,0.0,-10.605374,3.9230756759643555,2.91431,-47.88099,0.0,-20.22001,9.989213705062866,7.1432185,1.9065815
7663,10/10/2018 6:40:00 PM,,,,,,,,,,,
7664,10/10/2018 8:48:00 AM,-28.041851,0.0,-11.711229,3.677096366882324,3.070539,-50.934616,0.0,-24.42399,7.767477035522461,7.47591,2.0855188
7665,10/10/2018 7:31:00 PM,-25.218124,0.0,-10.318771,4.025406837463379,3.0921636,-47.880028,0.0,-18.748493,8.178142547607422,6.674999,1.8169308
7666,10/10/2018 7:31:00 PM,-25.218124,0.0,-10.318771,4.025406837463379,3.0921636,-47.880028,0.0,-18.748493,8.178142547607422,6.674999,1.8169308
7667,10/10/2018 7:31:00 PM,-25.218124,0.0,-10.087365,3.933631181716919,2.9729583,-47.87996,0.0,-17.623837,6.34241509437561,5.877978,1.7471199
7668,10/10/2018 7:31:00 PM,-25.218124,0.0,-10.087365,3.933631181716919,2.9729583,-47.87996,0.0,-17.623837,6.34241509437561,5.877978,1.7471199
7669,10/10/2018 8:48:00 AM,-31.702787,20.997034,-10.241678,4.807934761047363,4.112741,-47.79543,0.0,-17.228308,5.818460464477539,6.6966853,1.6821762
7670,10/10/2018 8:48:00 AM,-31.702787,24.260553,-10.276803,4.785362482070923,4.0967665,-47.79543,4.475641,-17.3616,5.829513788223267,6.503074,1.6893971
7671,10/10/2018 8:48:00 AM,-30.302595,24.260553,-9.795473,4.008071422576904,3.7534497,-47.78925,4.475641,-16.533756,4.658221244812012,5.8044467,1.6878977
7672,10/10/2018 8:48:00 AM,-35.44046,24.260553,-10.913145,5.506424188613892,4.2368097,-48.592083,4.475641,-18.713509,9.221714973449707,7.2437487,1.7147677
7673,10/10/2018 8:48:00 AM,-35.44046,24.260553,-10.913145,5.506424188613892,4.2368097,-48.592083,4.475641,-18.713509,9.221714973449707,7.2437487,1.7147677
7674,10/10/2018 8:48:00 AM,-28.421158,24.260553,-9.027588,3.3973488807678223,3.2994144,-47.787514,4.475641,-15.131113,3.6118862628936768,3.947564,1.676097
7675,10/10/2018 8:48:00 AM,-30.302595,24.260553,-9.792324,3.9416383504867554,3.6803799,-47.789078,4.475641,-16.510828,4.532799243927002,5.62272,1.686099
7676,10/10/2018 8:48:00 AM,-28.421158,24.260553,-9.027588,3.3973488807678223,3.2994144,-47.787514,4.475641,-15.131113,3.6118862628936768,3.947564,1.676097
7677,10/10/2018 8:48:00 AM,-23.74347,0.0754334,-9.244816,2.9484846591949463,2.3789735,-39.224884,0.0,-14.292196,3.0885531902313232,2.700818,1.5459688
7691,10/10/2018 6:40:00 PM,,,,,,,,,,,
7692,10/10/2018 7:31:00 PM,-25.17576,11.757533,-11.031033,3.3005776405334473,2.5970128,-49.32006,0.0,-25.16605,8.657763957977295,7.277067,2.2813866
7699,10/10/2018 8:48:00 AM,-32.541763,0.0,-11.843719,3.779059886932373,2.9991405,-50.934616,0.0,-24.30944,8.200916767120361,7.312775,2.0525177
770,8/25/2016 12:00:00 PM,-31.274443,8.150007,-10.849979,4.179240465164185,3.8184369,-48.0247,0.0,-16.578619,4.318057060241699,4.244163,1.5279862
7700,10/10/2018 5:38:00 PM,-34.596565,4.469342,-11.168584,3.899717330932617,4.04987,-48.331116,0.0,-19.012882,6.791481971740723,6.337985,1.7023538
771,8/25/2016 12:00:00 PM,-42.853004,8.08678,-11.110892,4.2127625942230225,4.0414047,-48.039276,0.7495455,-16.865223,4.439633369445801,4.5365095,1.5179
7711,10/10/2018 8:48:00 AM,-25.280252,0.0,-11.052567,2.756344795227051,2.203107,-49.73375,0.0,-25.879128,6.357802391052246,6.275026,2.3414586
772,8/25/2016 7:03:10 PM,-42.853004,8.08678,-11.112403,4.250510215759277,4.147199,-48.039276,0.7495455,-16.836258,4.51436710357666,4.708661,1.515087
7728,10/10/2018 8:43:00 PM,-21.72249,0.0,-8.383641,2.7554984092712402,2.3310087,-47.66097,0.0,-14.295717,2.8515806198120117,3.1999805,1.705192
7729,10/10/2018 7:31:00 PM,-26.22491,0.0,-12.728433,3.8769664764404297,2.8591578,-52.717247,0.0,-26.8395,10.661581039428711,8.03689,2.1086257
773,8/25/2016 12:00:00 PM,-31.274443,8.150007,-10.754337,4.246987342834473,3.961346,-48.0247,0.0,-16.431383,4.364363670349121,4.531507,1.5278842
7732,10/10/2018 7:31:00 PM,-25.17576,11.757533,-10.988768,3.311370849609375,2.6801245,-49.32006,0.0,-25.06963,8.738338470458984,7.4276557,2.2813869
7733,10/10/2018 7:31:00 PM,-25.17576,11.757533,-10.988768,3.311370849609375,2.6801245,-49.32006,0.0,-25.06963,8.738338470458984,7.4276557,2.2813869
7735,10/10/2018 6:22:00 PM,-23.156374,5.3029294,-11.403554,2.797391414642334,2.4467776,-49.001472,0.0,-26.407887,16.23216199874878,9.0938225,2.3157594
7737,10/10/2018 7:31:00 PM,-27.715868,0.0,-12.409378,4.0569000244140625,2.9512208,-50.08935,0.0,-24.66631,12.725505828857422,8.344186,1.9877152
774,8/25/2016 12:00:00 PM,-31.274443,8.150007,-10.754337,4.246987342834473,3.961346,-48.0247,0.0,-16.431383,4.364363670349121,4.531507,1.5278842
775,8/25/2016 12:00:00 PM,-31.274443,8.150007,-10.849979,4.179240465164185,3.8184369,-48.0247,0.0,-16.578619,4.318057060241699,4.244163,1.5279862
776,8/25/2016 7:03:10 PM,-42.853004,8.08678,-11.112403,4.250510215759277,4.147199,-48.039276,0.7495455,-16.836258,4.51436710357666,4.708661,1.515087
777,8/25/2016 12:00:00 PM,-42.853004,8.08678,-11.110892,4.2127625942230225,4.0414047,-48.039276,0.7495455,-16.865223,4.439633369445801,4.5365095,1.5179
778,8/25/2016 12:00:00 PM,-31.274443,8.150007,-10.754337,4.246987342834473,3.961346,-48.0247,0.0,-16.431383,4.364363670349121,4.531507,1.5278842
779,8/25/2016 12:00:00 PM,-31.274443,8.150007,-10.754337,4.246987342834473,3.961346,-48.0247,0.0,-16.431383,4.364363670349121,4.531507,1.5278842
780,8/25/2016 12:00:00 PM,-42.121765,1.8172445,-11.347181,4.765538215637207,4.6226726,-48.103073,0.0,-17.060085,5.0036890506744385,5.1518774,1.5034646
781,8/25/2016 12:00:00 PM,-42.121765,1.8172445,-11.345749,4.706059455871582,4.5237203,-48.103073,0.0,-17.080214,4.927285194396973,4.9819827,1.5054284
782,8/25/2016 12:00:00 PM,-35.224102,3.4876635,-10.324693,3.786017656326294,3.4392962,-48.080544,0.0,-15.921623,3.8522934913635254,3.7811773,1.5420917
7824,4/29/2020 11:11:23 PM,-24.625555,2.911467,-9.118085,3.909602165222168,3.045398,-35.22869,0.0,-15.236819,4.9018073081970215,4.17914,1.6710547
7825,4/29/2020 11:11:23 PM,-24.625555,2.911467,-9.222634,3.93621826171875,3.0188963,-35.22869,0.0,-15.368092,4.901205062866211,4.072276,1.6663451
7826,4/29/2020 11:11:23 PM,-24.951149,7.5341973,-9.297912,3.970202922821045,3.0704052,-38.406605,0.0,-15.432351,4.798274993896484,3.9651325,1.6597652
7827,4/29/2020 11:12:46 PM,-24.625555,2.911467,-9.246596,3.8750810623168945,2.9633787,-35.22869,0.0,-15.423341,4.818079948425293,3.9177868,1.668002
7828,4/29/2020 11:12:46 PM,-24.625555,2.911467,-9.299098,3.9116878509521484,2.9837434,-35.22869,0.0,-15.473703,4.853580474853516,3.9234889,1.6640005
7829,4/29/2020 11:12:46 PM,-24.951149,7.5341973,-9.355394,3.9626355171203613,3.0553973,-38.406605,0.0,-15.596222,4.958172798156738,4.0487514,1.6670834
783,8/25/2016 12:00:00 PM,-35.224102,3.4876635,-10.365725,3.7620840072631836,3.3627925,-48.080544,0.0,-15.979476,3.839833974838257,3.6271348,1.5415686
7830,4/29/2020 11:12:46 PM,-24.951149,7.5341973,-9.355394,3.9626355171203613,3.0553973,-38.406605,0.0,-15.596222,4.958172798156738,4.0487514,1.6670834
784,8/25/2016 12:00:00 PM,-38.504375,12.541136,-11.033351,4.070661306381226,3.8676252,-48.118015,0.0,-16.641102,4.2549707889556885,4.3067374,1.5082545
785,8/25/2016 12:00:00 PM,-35.224102,3.4876635,-10.365725,3.7620840072631836,3.3627925,-48.080544,0.0,-15.979476,3.839833974838257,3.6271348,1.5415686
7854,9/18/2018 3:39:00 AM,-32.999706,7.5186553,-11.020821,4.168291807174683,3.2276165,-47.392365,0.0,-16.84089,4.666272163391113,4.0198,1.5280977
786,8/25/2016 12:00:00 PM,-42.121765,1.8172445,-11.345749,4.706059455871582,4.5237203,-48.103073,0.0,-17.080214,4.927285194396973,4.9819827,1.5054284
787,8/25/2016 12:00:00 PM,-35.224102,3.4876635,-10.324693,3.786017656326294,3.4392962,-48.080544,0.0,-15.921623,3.8522934913635254,3.7811773,1.5420917
7872,4/29/2020 11:48:39 PM,-26.548449,1.0617633,-9.865847,3.526126503944397,2.914393,-36.41398,0.0,-16.230677,4.152173280715942,3.4144387,1.6451378
788,8/25/2016 12:00:00 PM,-35.224102,3.4876635,-10.324693,3.786017656326294,3.4392962,-48.080544,0.0,-15.921623,3.8522934913635254,3.7811773,1.5420917
7886,9/18/2018 5:05:00 PM,-30.37712,0.0,-9.499329,2.784133195877075,2.4854321,-39.105686,0.0,-14.944784,2.869673252105713,2.9161258,1.5732464
7887,9/18/2018 5:05:00 PM,-30.37712,0.0,-9.537007,2.7727036476135254,2.4137642,-39.105686,0.0,-15.005184,2.856687307357788,2.759813,1.573364
7889,9/18/2018 5:05:00 PM,-30.37712,0.0,-9.511534,2.7322449684143066,2.398369,-39.105686,0.0,-14.999655,2.8636226654052734,2.7479885,1.5769964
789,8/25/2016 12:00:00 PM,-35.224102,3.4876635,-10.324693,3.786017656326294,3.4392962,-48.080544,0.0,-15.921623,3.8522934913635254,3.7811773,1.5420917
7890,9/18/2018 5:05:00 PM,-30.37712,0.0,-9.515742,2.7360057830810547,2.3979967,-39.105686,0.0,-15.000937,2.8629837036132812,2.747311,1.5764338
790,8/25/2016 12:00:00 PM,-39.82626,16.98248,-10.73659,3.782661199569702,3.4960656,-49.397003,0.0,-16.4107,3.7768959999084473,3.6069446,1.5284834
791,8/25/2016 12:00:00 PM,-39.82626,16.98248,-10.851782,3.8628616333007812,3.6578293,-49.397003,0.0,-16.532135,3.8878257274627686,3.7884161,1.523449
792,8/25/2016 12:00:00 PM,-38.504375,12.541136,-10.9705,4.065442085266113,3.91286,-48.118015,0.0,-16.56499,4.256505966186523,4.4209023,1.5099576
793,8/25/2016 12:00:00 PM,-39.82626,16.98248,-10.73659,3.782661199569702,3.4960656,-49.397003,0.0,-16.4107,3.7768959999084473,3.6069446,1.5284834
794,8/25/2016 12:00:00 PM,-39.82626,16.98248,-10.851782,3.8628616333007812,3.6578293,-49.397003,0.0,-16.532135,3.8878257274627686,3.7884161,1.523449
795,8/25/2016 12:00:00 PM,-38.504375,12.541136,-10.9705,4.065442085266113,3.91286,-48.118015,0.0,-16.56499,4.256505966186523,4.4209023,1.5099576
796,8/25/2016 12:00:00 PM,-39.82626,16.98248,-10.851782,3.8628616333007812,3.6578293,-49.397003,0.0,-16.532135,3.8878257274627686,3.7884161,1.523449
797,8/25/2016 12:00:00 PM,-38.504375,12.541136,-10.9705,4.065442085266113,3.91286,-48.118015,0.0,-16.56499,4.256505966186523,4.4209023,1.5099576
8053,10/10/2020 10:45:00 AM,-30.454184,11.352687,-10.784149,4.1792285442352295,3.886124,-47.649925,0.0,-17.413084,4.573652505874634,4.7113447,1.6146924
8054,8/4/2020 1:48:00 AM,-26.664356,2.0976002,-15.653294,3.292616844177246,3.2007277,-38.29338,0.0,-25.387857,3.737576484680176,4.57416,1.621886
8055,8/4/2020 1:48:00 AM,-26.664356,2.0976002,-15.653294,3.292616844177246,3.2007277,-38.29338,0.0,-25.387857,3.737576484680176,4.57416,1.621886
8056,8/4/2020 2:04:00 AM,-25.373688,5.205539,-12.486406,7.0724663734436035,4.2685647,-38.73314,1.3423651,-20.554575,11.942056655883789,6.567339,1.6461562
8058,8/4/2020 2:42:00 AM,-28.163746,7.0240126,-12.319648,6.426937818527222,4.143356,-37.54151,0.0,-20.510654,10.008949041366577,5.746448,1.6648735
8059,8/4/2020 2:42:00 AM,-28.163746,7.0240126,-12.319648,6.426937818527222,4.143356,-37.54151,0.0,-20.510654,10.008949041366577,5.746448,1.6648735
8060,8/4/2020 2:49:00 AM,-24.617971,7.412191,-11.621702,6.748377323150635,4.298298,-36.900555,6.5598116,-19.53927,11.567409038543701,6.4511313,1.6812744
8061,8/4/2020 2:19:00 AM,-26.065449,9.477542,-12.421332,6.471412420272827,4.1860394,-35.889202,0.0,-20.592705,10.69241213798523,5.847912,1.6578499
8062,8/4/2020 2:19:00 AM,-26.065449,9.477542,-12.421332,6.471412420272827,4.1860394,-35.889202,0.0,-20.592705,10.69241213798523,5.847912,1.6578499
8063,8/4/2020 2:10:00 AM,-25.111399,8.218187,-11.887508,7.611855506896973,4.774823,-37.047848,4.36626,-19.849474,11.698141098022461,6.648136,1.6697758
8064,8/4/2020 2:10:00 AM,-25.111399,8.218187,-11.887508,7.611855506896973,4.774823,-37.047848,4.36626,-19.849474,11.698141098022461,6.648136,1.6697758
8065,8/4/2020 2:09:00 AM,-28.436361,9.469502,-13.211999,8.293631076812744,4.9685593,-37.433983,5.229031,-20.57426,11.54941701889038,6.490055,1.5572406
8066,8/4/2020 2:09:00 AM,-28.436361,9.469502,-13.211999,8.293631076812744,4.9685593,-37.433983,5.229031,-20.57426,11.54941701889038,6.490055,1.5572406
8067,8/4/2020 2:32:00 AM,-26.121538,11.516231,-12.13648,6.472561359405518,4.115318,-37.761738,0.0,-19.750479,10.166834831237793,5.7063236,1.6273646
8068,8/4/2020 2:32:00 AM,-26.121538,11.516231,-12.13648,6.472561359405518,4.115318,-37.761738,0.0,-19.750479,10.166834831237793,5.7063236,1.6273646
8069,8/4/2020 2:32:00 AM,-27.494223,6.765377,-11.082643,3.3537368774414062,3.114408,-35.154446,2.0196712,-17.66964,4.6768879890441895,3.8750384,1.5943526
8070,8/4/2020 2:59:00 AM,-26.583242,11.158334,-11.259892,4.317049741744995,3.8971882,-37.541763,0.0,-18.090996,5.407122850418091,5.032989,1.6066757
8073,8/27/2020 7:28:00 AM,-32.00009,16.611137,-11.071864,3.44350528717041,2.7624931,-40.225613,0.57995635,-18.82993,8.46861457824707,5.141231,1.7007009
8074,8/27/2020 7:28:00 AM,-23.455257,10.841634,-10.607414,3.1748838424682617,2.5703459,-39.454044,0.0,-17.060472,3.707463264465332,3.6282492,1.6083536
8075,8/27/2020 5:58:00 AM,-23.413267,14.647767,-9.793279,3.0747642517089844,2.5264513,-33.46337,0.0,-14.826834,3.2339484691619873,2.9065592,1.5139806
8076,8/27/2020 5:58:00 AM,-21.017836,14.647767,-9.774593,3.0453360080718994,2.5166972,-31.904251,0.0,-14.8504,3.230074882507324,2.88391,1.5192857
8077,8/27/2020 5:58:00 AM,-21.017836,14.647767,-9.785543,3.0348682403564453,2.4406784,-31.904251,0.0,-14.879988,3.232574462890625,2.7498288,1.5206093
8078,8/27/2020 7:28:00 AM,-27.158468,9.449478,-10.687296,3.431903839111328,2.7456713,-37.230732,0.0,-17.17509,5.018355369567871,4.5086317,1.6070567
8079,8/27/2020 7:28:00 AM,-23.056812,14.647767,-9.993376,3.0319063663482666,2.5117104,-40.9666,0.0,-15.101224,3.206367015838623,2.9245055,1.5111234
8084,8/27/2020 7:28:00 AM,-28.260305,11.93374,-9.758111,3.707756996154785,2.9507952,-42.455235,0.0,-19.398817,11.0169095993042,6.177241,1.9879684
8085,8/27/2020 7:28:00 AM,-36.201283,19.184895,-10.794521,4.793469429016113,3.818106,-38.902435,5.302706,-19.13088,9.937734603881836,5.861843,1.7722769
8086,8/27/2020 7:28:00 AM,-31.555914,19.184895,-10.486196,4.588338851928711,3.658117,-38.902435,5.302706,-18.540815,8.546430587768555,5.5398135,1.7681165
8107,8/27/2020 5:58:00 AM,,,,,,,,,,,
8113,8/27/2020 10:56:00 AM,-24.286364,12.287166,-11.1478405,3.0962743759155273,2.7092276,-38.899582,0.0,-22.450489,9.894676685333252,6.0262876,2.013887
9594,10/7/2022 2:54:10 PM,-39.79963,16.977968,-18.893007,12.987152338027954,7.41349,-56.457935,3.0341823,-24.944654,12.842562675476074,7.581048,1.3203114
9602,10/7/2022 2:54:10 PM,-39.79963,16.977968,-19.05169,12.694701194763184,7.331377,-56.457935,3.0341823,-25.081657,12.395111083984375,7.3663797,1.3165057
9766,10/7/2022 2:54:10 PM,-30.973753,15.833731,-9.857869,3.8090325593948364,3.5393176,-40.918373,0.0,-16.13039,3.9402594566345215,3.6529248,1.6362958
9767,10/7/2022 2:54:10 PM,-30.973753,15.833731,-9.901717,3.787604808807373,3.4832857,-40.918373,0.0,-16.187267,3.9239864349365234,3.523641,1.634794
