ID,dem_min,dem_max,dem_mean,dem_iqr,total_area_km2,pct_area_1,pct_area_2,area_km_1,area_km_2,cai_1,cai_2,pct_area_forest,area_km_forest,cai_forest,pct_area_shrubland,area_km_shrubland,cai_shrubland,pct_area_herbaceous,area_km_herbaceous,cai_herbaceous,pct_area_planted,area_km_planted,cai_planted,pct_area_wetlands,area_km_wetlands,cai_wetlands,precipitation,VV_Min,VV_Max,VV_Mean,VV_IQR,VV_SD,VH_Min,VH_Max,VH_Mean,VH_IQR,VH_SD,VH_VV_Ratio,height_above,soil_moisture,longitude,latitude,maxwind_kph_day,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,dewpoint_c,uv,gust_kph,feelslike_c,windchill_c,heatindex_c,chance_of_rain,chance_of_snow,vis_km,year,month_sin,day_sin,hour_sin
14711,73.01485,126.83094,81.94046,3.110898971557617,9.1809,31.11459660817567,46.95618076659151,2.8566,4.311,25.64556066501592,0,4.774041760611705,0.4383,0,0,0,0,0.019605921,0.0018,0,5.950397019900009,0.5463,0,7.812959514,0.7173,0,2.0224852561950684,-48.369526,22.711477,-9.280433,4.505090236663818,4.3195257,-48.4853,6.845089,-16.722172,4.848111629486084,4.915802,1.8018742,0.35052,0.25559479,-92.250083,34.772014,14.2,8.3,-0.48480962,1013,0,93,22.1,0,17.3,25.6,23.3,25.6,0,0,10,2019,1.2246467991473532e-16,0.8486442574947509,0.49999999999999994
2754,21.59763,35.182827,26.294783,6.547727584838867,9.1809,9.332418390353888,3.3918243309479466,0.8568,0.3114,26.40382317801673,0,9.283403588,0.8523,67.36111111111111,1.558670718557004,0.1431,0,0.5097539456915988,0.0468,0,23.595725909224583,2.1663,23.529411764705884,49.96568963827076,4.5873,77.83396544458492,0,-21.604807,9.093911,-9.236678,2.5079989433288574,2.1509428,-30.040697,0,-14.608317,2.5747146606445312,2.5130153,1.5815554,1.6764,0.3042781054973602,-79.32447,34.33258,15.5,13,0.7313537016191705,1026,0,95,11.4,0,15.9,10.7,10.7,12.1,0,0,10,2016,-0.866025404,0.6513724827222223,-0.866025404
2738,13.660988,28.18318,15.122142,1.4409098625183103,9.1809,10.03823154592687,5.793549651994902,0.9216,0.5319,21.22222222222222,35.13513513513514,1.264581903734928,0.1161,23.529411764705884,0.6469953926085679,0.0594,0,5.224977943338889,0.4797,11.11111111111111,2.5879815704342715,0.2376,0,69.76766983629055,6.4053,45.3125,0,-30.953712,21.923994,-10.686038,3.888839721679688,4.599362,-42.242058,0,-16.135382,4.199951172,4.2369576,1.5099499,0.51816,0.3218900859355926,-79.1424,34.22857,18.4,10.8,0.7986355100472928,1027,0,92,8.9,0,19.1,8.6,8.6,10.1,0,0,10,2016,-0.866025404,0.7907757369376989,-0.866025404
7323,-0.86716014,8.541439,1.2880826,3.347210943698883,9.1809,9.793157534,4.568179590236252,0.8991,0.4194,0,0,2.4115282815410257,0.2214,0,1.2057641407705129,0.1107,0,0,0,0,0,0,0,31.54592686991472,2.8962,70.56128293241696,0,-25.799437,4.215555,-11.090563,4.401053428649902,2.9269092,-48.79312,0,-22.796774,14.55283022,8.703145,2.055511,0.03048,0.2357112318277359,-84.88319,29.76622,78.4,29.9,0.913545458,1006,1.8,86,24,0,58.2,30,26.5,30,100,0,10,2018,-0.866025404,0.8978045395707416,-1
7642,-0.86716014,6.0233035,0.6789042,1.515535295009613,9.1809,2.058621703754534,0.1764532888932457,0.189,0.0162,0,12.5,16.361141064601508,1.5021,49.57882069795427,6.518968728556024,0.5985,0,0.049014802,0.0045,0,0,0,0,16.23370257817861,1.4904,44.73684210526316,0,-26.83786067,7.6234990666666675,-10.08221667,3.0941187540690103,2.5750451,-48.38779667,0,-23.60952867,8.829453150431315,6.8159177,2.3445209666666664,0.509016,0.2026912122964859,-84.334355,29.924943,74.6,39.7,0.8660254037844387,1009,0.6,80,24,0,56.3,31.7,27.7,31.7,100,0,3,2018,-0.866025404,0.8978045395707416,-1
7424,-0.86716014,12.176866,4.1204348,9.344156697392464,9.1809,6.607195373002647,0.4117243407509068,0.6066,0.0378,0,0,10.42054700519557,0.9567,0,0.4019213802568375,0.0369,6.25,4.166258209979413,0.3825,63.75,0.1274384864228997,0.0117,0,24.830898931477304,2.2797,67.37160120845921,0,-28.709276,1.761807,-11.2564335,3.7485389709472656,2.7993214,-50.018745,0,-22.535166,14.94073724746704,8.971861,2.001981,0,0.1660701185464859,-84.52028,29.91444,69,29.2,0.8829475928589271,1007,1.9,86,23.9,0,60.7,29.9,26.4,29.9,100,0,10,2018,-0.866025404,0.8978045395707416,-1
7421,-0.86716014,7.875821,0.32317567,0.9483018517494202,9.1809,13.322223311440052,7.705126948338398,1.2231,0.7074,32.10603829,0,0.5783746691500833,0.0531,0,0,0,0,0.058817763,0.0054,0,0,0,0,4.068228605038722,0.3735,45.61403509,0,-23.156374,5.3029294,-11.432336,2.864380359649658,2.6293235,-49.070637,0.70806754,-26.914173,17.05210828781128,9.373332,2.3542147,1.298448,0.3458797037601471,-84.8956,29.6516,78.4,29.9,0.913545458,1006,1.8,86,24,0,58.2,30,26.5,30,100,0,10,2018,-0.866025404,0.8978045395707416,-1
2743,13.077763,19.655106,15.6681595,2.650568008422852,9.1809,5.332810509,0.1960592098813841,0.4896,0.018,10.931174089068826,0,3.2251740025487696,0.2961,0,1.0391138123713362,0.0954,0,1.215567101264582,0.1116,0,12.292912459562787,1.1286,0,71.79688266,6.5916,82.51981643721318,0,-24.575726,6.5231414,-9.897408,2.8305368423461914,2.7801497,-30.624002,0,-15.114821,2.7275867462158203,2.8225238,1.5271496,2.112264,0.3218900859355926,-79.12341,34.22456,18.4,10.8,0.7986355100472928,1027,0,92,8.9,0,19.1,8.6,8.6,10.1,0,0,10,2016,-0.866025404,0.7907757369376989,-0.866025404
7241,-0.86716014,16.532253,3.6536374,7.449259579181671,9.1809,13.341829232428193,6.175865111263602,1.2249,0.567,0,0,7.842368395255367,0.72,30.43478260869565,0.9508871679247132,0.0873,0,9.165768062,0.8415,0,0.8332516419958828,0.0765,55.294117647058826,14.322125281835111,1.3149,67.16417910447761,0,-33.190845,1.1480201,-11.741352,4.636273622512817,3.492983,-49.26516,0,-22.500181,15.210678339004517,9.255147,1.9163195,0.094488,0.2243586927652359,-84.6037,29.8759,69,29.2,0.8829475928589271,1007,1.9,86,23.9,0,60.7,29.9,26.4,29.9,100,0,10,2018,-0.866025404,0.8978045395707416,-1
7334,-0.86716014,16.268614,1.9451569,3.866014540195465,9.1809,13.106558180570532,13.586903244779924,1.2033,1.2474,0,9.523809523809524,2.8330555827860016,0.2601,0,0.039211842,0.0036,0,0.068620723,0.0063,0,0,0,0,25.203411430251936,2.3139,52.83018867924528,0,-33.20778,6.7550893,-11.495207,5.210251092910767,3.8511012,-49.416164,0.2662189,-21.753368,14.432651281356812,9.001734,1.892386,0,0.2018977552652359,-84.6575,29.8459,69,29.2,0.8829475928589271,1007,1.9,86,23.9,0,60.7,29.9,26.4,29.9,100,0,10,2018,-0.866025404,0.8978045395707416,-0.965925826
6173,-0.7620015,12.208666,1.3943309,3.918196976184845,9.1809,6.989510832271346,8.254092736006275,0.6417,0.7578,0,31.84713375796178,14.00843055,1.2861,69.34046345811052,2.097833545730811,0.1926,0,0.1078325654347613,0.0099,0,0.2940888148220762,0.027,30,9.577492402705618,0.8793,0,52.436805725097656,-20.073486,7.3069015,-10.613322,2.9155664443969727,2.3683553,-40.58496,0,-21.196423,9.765994072,5.5216994,1.9971524,0,0.3103646636009216,-77.396097,34.57632,65.1,59,0.9135454576426008,989,10.3,86,23.7,0,122.6,29.6,26.3,29.6,100,0,5,2018,-1,0.29936312297335804,-0.965925826
2818,25.898907,42.707336,31.036715,8.60357666,9.1809,14.557396333692775,12.841878247230664,1.3365,1.179,49.12280701754386,0,7.332614449563768,0.6732,0,0.568571709,0.0522,0,0.1568473679051073,0.0144,0,6.283697676698363,0.5769,0,55.52396824,5.0976,71.24600638977635,0,-25.368355,4.655271,-9.862424,3.0699894428253174,2.6611998,-35.35339,0,-15.338306,3.1195616722106934,2.8478758,1.5552268,1.524,0.4179255664348602,-79.3510333,34.4407,15.5,13,0.7313537016191705,1026,0,95,11.4,0,15.9,10.7,10.7,12.1,0,0,10,2016,-0.866025404,0.6513724827222223,-0.866025404
6075,-0.3678199,9.929243,0.5763099,0.069703817,9.1809,5.538672679149103,4.4505440643074206,0.5085,0.4086,8.196721311,0,3.480050975394569,0.3195,0,0.9704930889128516,0.0891,0,0.2058621703754534,0.0189,0,0.4999509851975297,0.0459,0,13.459464758357024,1.2357,21.428571428571427,26.23809051513672,-24.167063,5.1205144,-10.754755,2.7152490615844727,2.3153737,-50.055912,0,-24.848162,7.268674850463867,6.8955145,2.3104348,1.408176,0.3805417716503143,-77.0242208,35.499912,43.5,42.8,0.9510565162951536,1004,2,86,22.6,0,91.2,27.6,25.1,27.6,100,0,7,2018,-1,0.29936312297335804,0.49999999999999994
2736,13.660988,18.670103,15.015547,1.3138916492462158,9.1809,10.087246348397215,5.793549651994902,0.9261,0.5319,19.48051948051948,35.13513513513514,1.3332026271934123,0.1224,27.272727272727277,0.568571709,0.0522,0,5.048524654445643,0.4635,11.11111111111111,1.4410351926281737,0.1323,30,71.06166062,6.5241,54.929577464788736,0,-30.953712,21.923994,-10.582346,3.724856376647949,4.524449,-41.14067,0,-16.038374,3.99361515,4.162968,1.5155783,0.576072,0.3218900859355926,-79.14123,34.22903,18.4,10.8,0.7986355100472928,1027,0,92,8.9,0,19.1,8.6,8.6,10.1,0,0,10,2016,-0.866025404,0.7907757369376989,-0.866025404
3948,108.825,137.07933,119.48439,7.290561676025391,9.1809,4.558376629742182,0.4117243407509068,0.4185,0.0378,13.761467889908255,0,14.567199294186844,1.3374,26.88679245283019,29.13439858837369,2.6748,57.47922438,0,0,0,43.39770610724439,3.9843,63.54166666666666,5.813155572983041,0.5337,17.647058823529413,0,-22.969427,15.54558,-10.783801,3.0711984634399414,2.4671822,-30.088093,9.7181425,-16.327297,3.280991554260254,2.808703,1.5140578,1.78308,0.4039303958415985,-97.20261,29.81619,26.6,13,-0.258819045,1011,0,82,19.7,0,26.4,25,22.9,25,0,0,10,2017,-0.866025404,-0.20129852,-0.965925826
7362,-1.0204601,9.780725,1.8816828,2.934797629714012,9.1809,2.617390451916479,0,0.2403,0,7.4766355140186915,0,10.28330556,0.9441,44.82758620689656,0.058817763,0.0054,0,0,0,0,0,0,0,73.63003627095382,6.7599,80.16946632971607,0,-32.427124,0,-10.565845,2.914116382598877,2.6359708,-48.412407,0,-17.643148,4.505876064300537,5.3530455,1.6698285,1.487424,0.2958588004112243,-84.3645779,30.070572,51.2,19.3,0.9396926207859084,1008,0.6,90,23.6,0,45.4,28.3,25.3,28.3,100,0,7,2018,-0.866025404,0.8978045395707416,-0.965925826
2759,27.885178,47.482227,35.815815,10.703128814697266,9.1809,11.724340750906777,6.646407214978924,1.0764,0.6102,28.988149498632637,0,19.28242329183413,1.7703,22.22222222222222,2.8918733457504167,0.2655,0,0.9802960494069208,0.09,0,14.49857857072836,1.3311,0,40.986177825703365,3.7629,9.756097561,0,-26.493286,5.308326,-10.05604,2.9420361518859863,2.3971224,-36.18216,0,-15.601612,2.7356748580932617,2.5119486,1.5514668,1.3716,0.3919313251972198,-79.35606,34.47689,22.3,14.8,0.1564344650402308,1023,0,75,6.6,0,29.4,12.9,12.9,14.1,0,0,10,2016,-0.866025404,0.8978045395707416,-0.866025404
7247,-0.6644601,4.361312,1.3007182,1.3051854968070984,9.1809,1.6468973630036272,0,0.1512,0,1.0869565217391304,0,17.949220664640723,1.6479,22.22222222222222,1.0097049308891284,0.0927,0,0,0,0,0.00980296,0.0009,0,70.55190668,6.4773,89.48043617703657,0,-25.522814,0,-9.892603,3.5922107696533203,2.777337,-47.439186,0,-16.916826,4.814267158508301,4.346343,1.7100481,0.536448,0.1466278582811355,-83.48648,29.72152,33.1,16.9,0.9205048534524404,1010,0,80,22.9,0,31.3,29.6,26.6,29.6,0,0,10,2018,-0.866025404,0.8978045395707416,-0.866025404
2744,14.167427,31.460546,20.916636,9.453714371,9.1809,8.254092736006275,11.253798647191452,0.7578,1.0332,15.973377703826957,0,7.734535829820606,0.7101,31.944444444444443,2.999705911185178,0.2754,0,0.2940888148220762,0.027,0,15.557298304087835,1.4283,0,51.63219292226252,4.7403,0,0,-24.450172,3.4845355,-9.8395405,3.0121240615844727,2.4187686,-32.345997,0,-15.096496,2.994027137756348,2.6822863,1.5342684,1.335024,0.3393122851848602,-79.17752,34.23586,16.6,12.6,0.6819983600624985,1025,0,96,11.7,0,20.6,11.2,11.2,12.4,0,0,10,2016,-0.866025404,0.6513724827222223,-0.866025404
8107,-0.29866487,3.8446372,0.8633775,0.8124584853649139,9.1809,3.930987158121753,1.6763062444858348,0.3609,0.1539,0,0,0.6960101950789138,0.0639,29.41176470588235,0,0,0,0.2254680913635918,0.0207,0,28.144299578472697,2.5839,33.333333333333336,56.75914126066072,5.211,44.31818181818182,15.925840377807615,-26.17071967,14.033512666666667,-10.55755133,3.2167651653289795,2.6148498,-40.215419,0.19331878333333333,-16.99720867,5.127481619517009,3.897995233333333,1.6067259666666667,0.39624,0.2689928412437439,-93.252198,30.018025,93.4,93.4,0.981627183,972,65.9,92,24,0,161.4,28.6,25.4,28.6,100,0,6.3,2020,-0.866025404,-0.724792787,0.9659258262890683
6115,31.69778,49.88699,40.478943,6.747772216796875,9.1809,30.026467993333988,28.76188608959906,2.7567,2.6406,33.27858081471748,52.2875817,8.048230566,0.7389,0,0.9999019703950592,0.0918,0,0.098029605,0.009,0,4.823056563082051,0.4428,58.76288659793814,23.605528869718658,2.1672,61.95372750642674,22.098499298095703,-24.279478,8.565376,-9.101841,2.7461419105529785,2.5113153,-33.968086,0.10144129,-15.150516,2.855975151062012,2.5809026,1.6645551,0.70104,0.2531003654003143,-78.3501356,35.5122467,56.9,40.7,0.4226182617406994,1006,0.9,86,22,0,86,26.8,24.5,26.8,100,0,10,2018,-1,0.29936312297335804,0.49999999999999994
7482,-0.2651601,6.0560865,3.4897058,2.074269771575928,9.1809,7.313008529,0,0.6714,0,0.2898550724637681,0,0.2744828938339378,0.0252,0,0,0,0,0,0,0,0,0,0,89.93235957259093,8.2566,86.17256637168141,0,-16.582026,0,-9.11314,1.9626569747924805,1.6466656,-26.547468,0,-14.3215685,2.153144836425781,2.0176811,1.5715295,0.140208,0.2308284193277359,-84.7191,29.9591,51.2,19.3,0.9396926207859084,1008,0.6,90,23.6,0,45.4,28.3,25.3,28.3,100,0,7,2018,-0.866025404,0.8978045395707416,-0.965925826
2850,3.3747659,20.570217,5.7737317,0.7230958938598633,9.1809,7.803156553,0.1862562493873149,0.7164,0.0171,13.937753721244926,0,19.29222625232821,1.7712,45.45454545454545,7.156161160670522,0.657,0,0.2646799333398686,0.0243,0,21.03715322027252,1.9314,70,39.80001960592099,3.654,11.11111111111111,0,-26.660383,4.820899,-10.027753,2.795013904571533,2.574336,-39.09859,0,-15.550312,2.778599500656128,2.8995664,1.5507275,2.33172,0.3365046679973602,-79.2802188,33.8517294,17.6,12.2,0.5446390350150271,1025,0,96,12.4,0,24.4,12,12,13.1,0,0,10,2016,-0.866025404,0.6513724827222223,-0.866025404
2752,38.555668,56.139088,46.809166,8.896633148,9.1809,7.342417410057838,0.029408881,0.6741,0.0027,0,0,11.538084501519458,1.0593,0,2.117439466718949,0.1944,0,1.558670718557004,0.1431,0,32.575237721791986,2.9907,18.181818181818183,41.31947848250172,3.7935,71.59420289855072,0,-25.22665,0,-10.515024,2.765409231185913,2.3279085,-34.828182,0,-15.829754,3.070702075958252,2.7664373,1.5054415,0.06096,0.2350642383098602,-79.50142,34.61072,14,12.2,0.6946583704589973,1026,0,93,10.3,0,19.9,10.1,10.1,11.5,0,0,10,2016,-0.866025404,0.6513724827222223,-0.866025404
7320,-0.86716014,8.027639,1.2495903,3.1730024218559265,9.1809,10.42054700519557,10.224487795314186,0.9567,0.9387,13.926499032882012,9.090909090909092,0.8528575629840212,0.0783,12.5,0,0,0,0.019605921,0.0018,0,0,0,0,13.900597980590138,1.2762,7.6923076923076925,0,-31.24692,9.99086,-11.646094,4.200368404388428,3.3205228,-50.305565,0,-25.0036,17.138380527496338,9.694966,2.1469514,0,0.2572566568851471,-84.89662,29.73003,78.4,29.9,0.913545458,1006,1.8,86,24,0,58.2,30,26.5,30,100,0,10,2018,-0.866025404,0.8978045395707416,-1
14855,210.7,281.75446,229.73265,18.619686126708984,9.1809,12.851681207724733,10.146064111361632,1.1799,0.9315,13.020833333333334,8.695652173913043,30.11469463778061,2.7648,0,0.00980296,0.0009,0,22.77227722772277,2.0907,10,20.78227624742672,1.908,0,0,0,0,19.24938965,-24.72192,10.364028,-11.994087,3.1158642768859863,2.8718948,-44.0512,0,-18.745243,3.1247920989990234,3.051615,1.5628737,1.078992,0.4092572629451751,-96.156676,36.550523,35.6,18.4,0.3583679495453002,1002,14.3,94,19,0,58,19.8,19.8,19.8,100,0,3,2019,0.49999999999999994,-0.89780454,0.9659258262890683
7250,-0.86716014,6.2425623,2.1081102,2.8051989674568176,9.1809,6.509165768061955,6.636604254484854,0.5976,0.6093,0,0,2.9310851877266937,0.2691,0,0.019605921,0.0018,0,0.1372414469169689,0.0126,0,0.049014802,0.0045,0,75.38476619939222,6.921,83.63338788870703,0,-32.557774,1.0026346,-10.696916,3.372269630432129,2.9785304,-48.16677,0,-18.105879,6.782319068908691,5.4995375,1.6926261,0.381,0.2018977552652359,-84.6551,29.8878,69,29.2,0.8829475928589271,1007,1.9,86,23.9,0,60.7,29.9,26.4,29.9,100,0,10,2018,-0.866025404,0.8978045395707416,-0.965925826
8059,-0.3635718,12.629445,2.7136927,5.905491471290588,9.1809,17.19439270659739,21.37045387707088,1.5786,1.962,0,38.80597014925373,2.1860601901774337,0.2007,0,0.019605921,0.0018,0,0.068620723,0.0063,16.666666666666668,0,0,0,16.057249289285362,1.4742,0,25.55164146,-28.163746,7.0240126,-12.319648,6.426937818527222,4.143356,-37.54151,0,-20.510654,10.008949041366575,5.746448,1.6648735,0,0.6906964182853699,-78.61666667,33.84055556,40.6,40.6,-0.207911691,1007,3.11,90,23.6,0,76.1,22,22,24.5,100,0,6.7,2020,-0.866025404,0.724792787,0.49999999999999994
2731,15.235325,30.740875,18.20318,1.851392746,9.1809,3.8819723556514063,0.019605921,0.3564,0.0018,5.882352941176471,0,5.264189785315166,0.4833,0,0.7352220370551906,0.0675,0,1.8135476914028037,0.1665,36.17021276595744,16.22389961768454,1.4895,76.42192347466391,69.67944319184394,6.3972,0,0,-26.719345,0,-9.831634,2.9235219955444336,2.5960948,-32.588474,0,-15.448885,3.0405445098876958,2.8615558,1.5713446,1.289304,0.3554594218730926,-79.215,34.26631,18.4,10.8,0.7986355100472928,1027,0,92,8.9,0,19.1,8.6,8.6,10.1,0,0,10,2016,-0.866025404,0.7907757369376989,-0.866025404
4387,-0.58,8.579084,1.8334438,6.215548813343048,9.1809,3.2153710420547004,3.078129595137732,0.2952,0.2826,13.333333333333334,20,4.764238800117636,0.4374,48.4375,0.00980296,0.0009,0,0.1274384864228997,0.0117,0,7.842368395255367,0.72,14.285714285714286,19.184393686893443,1.7613,73.52132049518569,21.78096580505371,-23.087214,9.934693,-8.931924,3.036436080932617,2.4639733,-49.726967,0,-20.950169,10.783604145050049,6.518677,2.3455381,0,0.4819551110267639,-94.917,29.65764,38.9,28.6,-0.587785252,1005,0.9,92,21.6,0,60.4,25.3,23,25.3,100,0,10,2017,-0.866025404,-0.20129852,-0.965925826
7627,-1.0204601,5.577719,0.6822196,1.5938440784811974,9.1809,7.146358200176453,5.352416429761788,0.6561,0.4914,0,0,8.616802274286835,0.7911,19.48051948051948,2.254680913635918,0.207,0,0.4117243407509068,0.0378,0,0.1862562493873149,0.0171,0,27.72277227722773,2.5452,72.31377719182598,0,-28.995245,1.769279,-11.733218,3.660893440246582,2.7446992,-49.55108,0,-22.959156,13.331706047058104,8.706875,1.9567654,0.92964,0.2958588004112243,-84.3783088,29.977526,51.2,19.3,0.9396926207859084,1008,0.6,90,23.6,0,45.4,28.3,25.3,28.3,100,0,7,2018,-0.866025404,0.8978045395707416,-0.965925826
7526,-0.86716014,7.402704,0.121931665,0.3000000119209289,9.1809,2.342907558082541,1.4312322321341044,0.2151,0.1314,16.80672268907563,0,0.019605921,0.0018,0,0,0,0,0,0,0,0,0,0,5.293598666797373,0.486,46.15384615384615,0,-23.520061,6.9429135,-11.624023,2.458202600479126,2.3914955,-49.33176,0,-29.826576,9.591897010803224,8.069786,2.5659425,0.972312,0.2572566568851471,-84.8214,29.6751,78.4,29.9,0.913545458,1006,1.8,86,24,0,58.2,30,26.5,30,100,0,10,2018,-0.866025404,0.8978045395707416,-0.965925826
7629,-1.0204601,5.577719,0.71964616,1.5884543396532536,9.1809,6.950298990295069,5.146554259386335,0.6381,0.4725,0,0,8.93049701,0.8199,19.23076923076923,2.431134202529164,0.2232,20,0.470542104,0.0432,0,0.1862562493873149,0.0171,0,30.27154200568572,2.7792,69.99178981937602,0,-28.995245,1.769279,-11.636805,3.668266296386719,2.7581167,-49.55108,0,-22.344889,12.589372634887695,8.48476,1.920191,1.0668,0.2958588004112243,-84.377211,29.978334,51.2,19.3,0.9396926207859084,1008,0.6,90,23.6,0,45.4,28.3,25.3,28.3,100,0,7,2018,-0.866025404,0.8978045395707416,-0.965925826
3911,59.78612,95.81346,73.06175,12.801036834716797,9.1809,5.391628271738065,0.4607391432212528,0.495,0.0423,15.61866125760649,0,12.832075286736591,1.1781,0,0,0,0,0,0,0,69.18929516714047,6.3522,81.59392789373814,10.097049308891286,0.927,45.62334217506631,0,-25.380106,4.9594965,-10.761698,3.3283393383026123,2.5873563,-30.309294,0,-16.276905,3.4333977699279785,2.8775246,1.5124849,0,0.4451901614665985,-96.83376,29.597,28.1,12.2,-0.4539905,1010,0,83,19.9,0,28.2,25,22.9,25,0,0,10,2017,-0.866025404,-0.20129852,-0.965925826
7887,38.498756,56.139088,46.747578,9.024522781,9.1809,7.273796686599352,0.019605921,0.6678,0.0018,0,0,11.89099107930595,1.0917,0,2.8330555827860016,0.2601,0,1.2841878247230665,0.1179,0,31.65375943534948,2.9061,36.36363636363637,41.60376433682973,3.8196,72.30014025245441,0,-30.37712,0,-9.537007,2.7727036476135254,2.4137642,-39.105686,0,-15.005184,2.856687307357788,2.759813,1.573364,0.762,0.3034349083900451,-79.50109,34.61148,11.5,11.5,-0.374606593,1012,1.58,94,22.9,0,24.9,26.5,24,26.5,100,0,3,2018,-1,-0.485301963,-0.965925826
5477,-1.255,3.7630665,-0.22149965,2.3510836362838745,9.1809,13.037937457112047,17.243407509067737,1.197,1.5831,32.93768545994065,29.87012987012987,0,0,0,0,0,0,0,0,0,0,0,0,11.665522987942358,1.071,56.34920634920635,42.93293762207031,-21.629494,18.617437,-10.611308,4.883524894714356,3.9059978,-48.65894,10.766345,-21.296078,10.362908363342283,6.3107853,2.006923,0.3048,0.4193530082702636,-81.73634,25.970864,88,42.5,0.7771459614569708,1002,2.2,76,23,0,67.1,28.9,26,28.9,100,0,10,2017,-1,0.8978045395707416,-0.5
7620,-1.0204601,3.3618157,0.12550451,0.8979085087776184,9.1809,3.0977355161258697,3.342809528,0.2844,0.3069,7.5,0,3.676110185275953,0.3375,0,0.7744338790314674,0.0711,0,0.1078325654347613,0.0099,0,0,0,0,24.321144985785708,2.2329,77.73820124666074,0,-30.223902,1.8730402,-11.165666,3.335376739501953,2.732881,-53.113586,0,-24.338142,10.87351417541504,7.90858,2.1797307,0.8382,0.2958588004112243,-84.352095,29.970375,74.6,39.7,0.8660254037844387,1009,0.6,80,24,0,56.3,31.7,27.7,31.7,100,0,3,2018,-0.866025404,0.8978045395707416,-0.965925826
796,275.1,369.8015,303.8355,34.31883239746094,9.1809,7.567885501,1.264581903734928,0.6948,0.1161,8.172362555720653,10,21.713557494363297,1.9935,39.75903614457831,0,0,0,0,0,0,63.680031369473575,5.8464,32.69230769230769,1.833153612390942,0.1683,0,49.70540237426758,-39.82626,16.98248,-10.851782,3.862861633300781,3.6578293,-49.397003,0,-16.532135,3.887825727462769,3.7884161,1.523449,0.99568,0.3407692909240722,-91.839521,43.051103,11.2,9,-0.573576436,1016,0,77,13.5,0,18.9,17.7,17.7,17.7,0,0,10,2016,-0.866025404,-0.937752132,1.2246467991473532e-16
6253,-0.091440186,14.501367,6.610595,6.341267466545105,9.1809,16.21409665719047,16.93951573375159,1.4886,1.5552,18.033854166666668,10,18.43936868934418,1.6929,0,14.831879227526713,1.3617,0,1.2351730222527204,0.1134,0,6.352318400156848,0.5832,20.58823529411765,22.11547887462013,2.0304,62.94964028776978,42.23783493041992,-19.61119,7.5165176,-8.594522,2.294442057609558,2.06738,-30.403437,0,-14.231032,2.641154766082764,2.5804794,1.6558259,0.728472,0.3985666632652282,-77.2246,34.71533,65.1,59,0.9135454576426008,989,10.3,86,23.7,0,122.6,29.6,26.3,29.6,100,0,5,2018,-1,0.29936312297335804,-0.707106781
3717,65.04801,85.133514,73.96301,4.963462829589844,9.1809,5.254386824821096,0.3431036172924223,0.4824,0.0315,0,0,53.50455837662974,4.9122,69.28104575163398,4.2838937359082445,0.3933,27.58620689655172,0.078423684,0.0072,0,31.03617292422312,2.8494,5.555555555555555,3.333006567983531,0.306,42.5,19.806331634521484,-21.412008,1.8443121,-9.255554,2.3469128608703613,1.9945397,-30.359102,0,-14.365547,2.4161953926086426,2.2654417,1.5521002,0,0.4079916775226593,-96.6387,29.5089,37.8,34.6,0.2419218955996677,1007,0.2,90,20.3,0,53.5,24.6,22.1,24.6,100,0,2,2017,-0.866025404,-0.394355855,-0.965925826
2771,27.691662,40.965195,34.123207,3.881526947021485,9.1809,5.568081560631311,0.098029605,0.5112,0.009,11.168831168831169,0,2.5487697284579944,0.234,25,0.235271052,0.0216,0,0.7842368395255367,0.072,25.58139534883721,49.916674835800414,4.5828,74.06340057636888,38.74129987256151,3.5568,67.08463949843261,0,-17.84261,0,-9.6724205,2.2878262996673584,1.8445506,-27.496874,0,-15.013768,2.492739200592041,2.1167512,1.5522245,1.2192,0.3395564258098602,-79.25037,34.419217,15.5,13,0.7313537016191705,1026,0,95,11.4,0,15.9,10.7,10.7,12.1,0,0,10,2016,-0.866025404,0.6513724827222223,-0.866025404
6474,-0.91440177,8.9022,1.5965142,3.239382527768612,9.1809,10.469561807665915,7.263993726105284,0.9612,0.6669,0,0,14.73384962258602,1.3527,73.6,5.293598666797373,0.486,0,0.1568473679051073,0.0144,0,0,0,0,36.143515341633176,3.3183,30.76923076923077,39.473419189453125,-18.97338,2.705471,-9.444408,3.134485244750977,2.5191936,-37.09904,0,-16.28476,5.103365421295166,4.5300264,1.7242752,0,0.560852995,-77.39085,34.51873,73,72.1,0.8290375725550417,983,19.3,85,24.1,0,136.3,28.9,25.6,28.9,100,0,5,2018,-1,0.29936312297335804,-0.707106781
6138,46.7653,75.95065,58.46288,11.416603088378906,9.1809,30.447995294578963,35.15341633173218,2.7954,3.2274,29.31937172774869,0,3.029114792667386,0.2781,0,0.4509361827271836,0.0414,0,3.205568081560632,0.2943,67.30769231,4.401529261837075,0.4041,68.46846846846847,16.184687775708266,1.4859,57.29927007,0,-37.50934,22.99041,-9.939538,3.2274649143218994,3.9513242,-47.57564,2.2023373,-16.450996,3.4148550033569336,3.8104696,1.6551068,0.65532,0.221331701,-80.06368,34.38851,9.4,9.4,-0.342020143,1012,0,78,19.2,0,13.8,25.3,23.4,25.3,0,0,10,2018,-1,-0.651372483,0.8660254037844387
