ID,peak_date,nlcd_year,total_area_km2,pct_area_1,pct_area_2,area_km_1,area_km_2,cai_1,cai_2,pct_area_forest,area_km_forest,cai_forest,pct_area_shrubland,area_km_shrubland,cai_shrubland,pct_area_herbaceous,area_km_herbaceous,cai_herbaceous,pct_area_planted,area_km_planted,cai_planted,pct_area_wetlands,area_km_wetlands,cai_wetlands
6260,9/14/2018 3:58:00 PM,2018,9.1809,13.851583178119792,13.851583178119792,1.2717,1.2717,18.774243599689683,20.0,17.282619351044016,1.5867,37.5,14.047642388001178,1.2897,0.0,1.2057641407705129,0.1107,0.0,5.832761493971179,0.5355,66.39344262295081,29.810802862464463,2.7369,64.13793103448276
6261,9/18/2018 6:15:00 AM,2018,9.1809,12.645819037349279,10.253896676796392,1.161,0.9414,0.0,0.0,3.666307224781884,0.3366,0.0,0.5489657876678756,0.0504,0.0,1.9017743358494266,0.1746,0.0,31.447897264974024,2.8872,81.57894736842105,37.27085579845113,3.4218,83.50055741360089
6263,9/18/2018 10:45:00 PM,2018,9.1809,10.77345358298206,3.97019900009803,0.9891,0.3645,8.695652173913043,0.0,19.988236447407118,1.8351,50.847457627118644,6.803254582884032,0.6246,0.0,14.155474953435936,1.2996,0.0,8.371728261935104,0.7686,0.0,33.94765219096167,3.1167,0.0
6266,9/18/2018 10:45:00 PM,2018,9.1809,10.587197333594746,3.891775316145476,0.972,0.3573,8.0,0.0,20.507793353592785,1.8828,47.61904761904762,6.695422017449269,0.6147,0.0,14.449563768258015,1.3266,56.390977443609025,7.44044701499853,0.6831,0.0,34.437800215665135,3.1617,0.0
6267,9/18/2018 10:45:00 PM,2018,9.1809,5.479854916184688,0.33330065679835313,0.5031,0.0306,6.25,0.0,27.850210763650622,2.5569,22.916666666666668,4.2054700519556905,0.3861,0.0,6.293500637192433,0.5778,0.0,18.44917164983825,1.6938,0.0,35.18282521321439,3.2301,0.0
6268,9/19/2018 8:30:00 AM,2018,9.1809,3.8623664346632682,3.705519066758161,0.3546,0.3402,10.0,0.0,4.381923340848937,0.4023,0.0,0.7352220370551906,0.0675,0.0,1.264581903734928,0.1161,0.0,21.105773943731005,1.9377,68.62123613312203,62.31741986079796,5.7213,90.94234453927888
6269,9/19/2018 8:30:00 AM,2018,9.1809,3.8623664346632682,3.705519066758161,0.3546,0.3402,10.0,0.0,4.381923340848937,0.4023,0.0,0.7352220370551906,0.0675,0.0,1.264581903734928,0.1161,0.0,21.105773943731005,1.9377,68.62123613312203,62.31741986079796,5.7213,90.94234453927888
6270,9/19/2018 8:30:00 AM,2018,9.1809,3.8623664346632682,3.705519066758161,0.3546,0.3402,10.0,0.0,4.381923340848937,0.4023,0.0,0.7352220370551906,0.0675,0.0,1.264581903734928,0.1161,0.0,21.105773943731005,1.9377,68.62123613312203,62.31741986079796,5.7213,90.94234453927888
6271,9/19/2018 8:30:00 AM,2018,9.1809,6.999313792765414,0.1274384864228997,0.6426,0.0117,30.888030888030887,0.0,19.635329869620623,1.8027,43.77510040160642,1.264581903734928,0.1161,0.0,0.9802960494069208,0.09,23.80952380952381,6.381727281639055,0.5859,15.625,62.44485834722086,5.733,0.0
6272,10/18/2018 8:15:00 PM,2018,9.1809,32.42819331438094,30.879325556318012,2.9772,2.835,22.191098661686897,0.0,1.9801980198019802,0.1818,0.0,0.6175865111263602,0.0567,0.0,0.029408881482207626,0.0027,0.0,13.851583178119792,1.2717,61.016949152542374,18.21390059798059,1.6722,36.36363636363637
6284,9/14/2018 4:00:00 AM,2018,9.1809,11.01852759533379,9.214782864425056,1.0116,0.846,0.0,0.0,16.165081854720125,1.4841,51.44927536231884,5.675914126066072,0.5211,0.0,0.36270953828056074,0.0333,0.0,34.67307126752279,3.1833,66.66666666666667,18.860895990589157,1.7316,44.3359375
6285,9/18/2018 1:45:00 PM,2018,9.1809,14.165277913930009,4.009410842074306,1.3005,0.3681,0.0,0.0,77.87471816488579,7.1496,82.75418275418275,0.0,0.0,0.0,0.37251249877462994,0.0342,0.0,1.588079600039212,0.1458,0.0,0.0,0.0,0.0
6289,9/14/2018 4:00:00 AM,2018,9.1809,10.704832859523576,9.106950298990295,0.9828,0.8361,0.0,0.0,15.37104205470052,1.4112,0.0,6.675816096461132,0.6129,0.0,0.6862072345848447,0.063,0.0,32.92814429957847,3.0231,29.032258064516128,20.370551906675814,1.8702,45.5108359133127
6294,9/14/2018 4:00:00 AM,2018,9.1809,5.999411822370356,4.970100970493089,0.5508,0.4563,17.0,0.0,8.44034898539359,0.7749,15.555555555555555,4.195667091461622,0.3852,0.0,0.1176355259288305,0.0108,0.0,19.782374277031664,1.8162,0.0,47.9462797764925,4.4019,86.007204211693
6300,10/18/2018 8:15:00 PM,2018,9.1809,3.636898343299676,0.2646799333398686,0.3339,0.0243,10.377358490566039,0.0,67.73845701401824,6.219,84.72447325769855,1.823350651896873,0.1674,0.0,1.3920203901578276,0.1278,0.0,3.0977355161258697,0.2844,53.06122448979592,15.47887462013528,1.4211,54.58015267175573
6301,10/18/2018 8:15:00 PM,2018,9.1809,3.636898343299676,0.2646799333398686,0.3339,0.0243,10.377358490566039,0.0,67.73845701401824,6.219,84.72447325769855,1.823350651896873,0.1674,0.0,1.3920203901578276,0.1278,0.0,3.0977355161258697,0.2844,53.06122448979592,15.47887462013528,1.4211,54.58015267175573
6302,10/18/2018 8:15:00 PM,2018,9.1809,3.627095382805607,0.470542103715322,0.333,0.0432,11.162790697674419,39.53488372093023,68.39525536712087,6.2793,84.88739628605295,1.7351240074502499,0.1593,0.0,1.2547789432408587,0.1152,0.0,2.6958141358690324,0.2475,53.77358490566038,15.282815410253898,1.4031,53.531598513011154
