ID,Year,HWMdepth_m
3999,2017,0.8108406589843895
4001,2017,-0.04610064575194883
4002,2017,-0.7495166297851483
4032,2017,-2.5676494433593575
4035,2017,0.11908713955078554
4037,2017,0.31749445898438466
4039,2017,1.2852848340820344
4042,2017,0.41496762470703175
4052,2017,0.45646046132813467
4069,2017,0.5635326154785218
4071,2017,1.254751192529298
4078,2017,-0.053134033203122044
4103,2017,-0.17818065087890744
4106,2017,1.4102982163085969
4111,2017,0.8219673038574271
4215,2017,0.3527166337890577
4216,2017,0.3862446337890617
4264,2017,0.950808910888675
4265,2017,1.2207050634765721
4268,2017,-0.12000165673827468
4269,2017,0.13268058740234068
4271,2017,2.4804850544433563
4276,2017,0.8984742795410199
4277,2017,2.2562977819824255
4279,2017,1.7726960791015713
4280,2017,1.3913594687499966
4282,2017,3.7394614343261736
4284,2017,1.7209480554199246
4286,2017,3.207983324951172
4324,2017,1.3552330676269548
4325,2017,-0.8602357904052731
4326,2017,0.5268335424804675
4354,2017,0.7365734988037147
4355,2017,0.5308334988037089
4358,2017,2.623965699182131
4359,2017,2.973876099182128
4360,2017,1.940778398461914
4361,2017,1.7307711984619143
4362,2017,1.0515137969360353
4363,2017,3.200907024523925
4364,2017,1.2827358924804706
4365,2017,1.0687662924804684
4366,2017,0.20644306464843787
4367,2017,0.29544466464843744
4368,2017,1.0041992302734428
4369,2017,0.9020912302734416
4370,2017,2.1390487111816405
4371,2017,5.162906403814697
4372,2017,1.5338535833984395
4373,2017,1.6399239833984378
4374,2017,0.032607531372072174
4375,2017,0.20542913137207108
4381,2017,0.5132526043945322
4382,2017,-0.6530433295928955
4383,2017,-1.871574310205078
4384,2017,-1.5713246835876467
4385,2017,0.360211910586548
4386,2017,0.4056002212875367
4387,2017,0.3675002212875367
4390,2017,-0.22991843337860107
4391,2017,-0.11013203337860089
4392,2017,0.17592594811096185
4393,2017,-0.1499821234146117
4493,2017,0.8669390113281281
4494,2017,0.9120494113281268
4496,2017,-0.3241794961914053
4497,2017,-0.43695549619140195
4498,2017,1.515922894824218
4499,2017,1.466850094824217
4525,2017,1.1915460382690437
4526,2017,1.6277579354248068
4537,2017,1.1448116399230965
4538,2017,1.1058115636291515
4548,2017,0.22797512370605588
4549,2017,0.7260183237060573
4550,2017,0.6493022571289089
4551,2017,1.2912110571289048
4552,2017,1.4306116050292985
4553,2017,1.4556052050293005
4554,2017,2.0532667712646457
4555,2017,1.9764571712646486
4734,2017,0.6893255556640696
4772,2017,0.896939590429696
4777,2017,0.6772026742187549
4837,2017,-0.6906704628356934
4859,2017,1.1388575600585966
4860,2017,1.0109458652343761
4861,2017,0.27149434277343687
4862,2017,0.3780668818359487
4863,2017,0.6359108061523386
4864,2017,1.522056058105477
4865,2017,0.2288748227539088
4866,2017,0.9142329108886713
4867,2017,0.5168366833496094
4868,2017,0.0552945805664109
4869,2017,1.2018884577636726
4870,2017,-0.591153055908201
4871,2017,0.35965506567383443
4872,2017,0.33476945971679584
4873,2017,1.38773017504883
4874,2017,1.828857041992194
4875,2017,3.555823626953128
4876,2017,3.671647626953124
4956,2017,30.756407043359374
4957,2017,0.948664063720706
4958,2017,0.5348894977050769
4959,2017,3.0947733329711937
4977,2017,0.21415996533202986
4987,2017,0.37474791582030775
5252,2017,3.416144009536743
5258,2017,1.4100315163002017
5259,2017,1.688419085609436
5271,2017,0.3418684519088746
5301,2017,1.5041588177957537
5310,2017,1.30805595470047
5315,2017,-0.12255096303176877
5316,2017,-0.14510616303176876
5328,2017,1.7804705267227172
5329,2017,
5335,2017,0.5985898806915284
5338,2017,0.8515738806915285
5339,2017,0.6683890806915285
5346,2017,1.1073749601119998
5351,2017,0.21611199284744265
5352,2017,0.3474807928474426
5355,2017,1.092628457850647
5357,2017,1.1048204578506469
5358,2017,1.1802684446937561
5360,2017,1.1619804446937563
5362,2017,0.2684378551124572
5363,2017,0.2589890551124574
5368,2017,1.6916501814159397
5369,2017,1.5465653814159395
5371,2017,1.7679037532110216
5384,2017,2.2547847880790712
5385,2017,2.151152788079071
5386,2017,
5413,2017,0.8304698688674927
5417,2017,0.9072810160385132
5418,2017,0.8157921679740907
5419,2017,1.4650434491508486
5420,2017,1.0980189346702578
5421,2017,1.271440556878662
5422,2017,0.8254912234786989
5424,2017,0.9579353173332215
5425,2017,1.2542087947372438
5435,2017,1.2530809717178344
5436,2017,1.1491441717178346
5447,2017,1.4236069700691223
5448,2017,0.4567760524520874
5449,2017,0.5146991737739564
5453,2017,0.18967356185302742
5454,2017,-0.20587062698059078
5460,2017,0.22441988616943376
5462,2017,0.5749450051101685
5463,2017,0.17953040238418594
5464,2017,0.2697312286102296
5465,2017,0.8787007224830627
5466,2017,-0.02125507235336299
5467,2017,1.2021843433822634
5468,2017,1.2533907433822633
5469,2017,1.2212607032263756
5470,2017,0.40905319687805175
5471,2017,1.0023791737739562
5472,2017,0.921437683143616
5473,2017,0.5968071928474428
5474,2017,0.5475350026321413
5477,2017,0.8667997010314941
5478,2017,0.08147841430511482
5479,2017,0.3783697101989747
5480,2017,0.45824119306182864
5482,2017,0.8828213266483307
5483,2017,0.8828213266483307
5485,2017,1.3569376000000002
5486,2017,-0.33690087629394516
5487,2017,-0.012996373326110922
5488,2017,0.3313039962265014
5489,2017,1.0506349042755128
5490,2017,0.4293783906051636
5492,2017,-3.8135937525878907
5493,2017,0.15463975052032475
5494,2017,1.0461672347259525
5495,2017,1.0431192347259524
5496,2017,1.515540023841858
5497,2017,1.2525883810302734
5498,2017,0.21774397105407717
5500,2017,0.59864394753418
5501,2017,1.370302978100586
5502,2017,1.534183138134003
5503,2017,2.508219595865631
5504,2017,1.3760485940666198
5507,2017,0.6182079212909699
5799,2017,0.1273687097045899
5800,2017,0.02118149063110364
5801,2017,0.2873726656509401
5802,2017,1.6974335091388704
5807,2017,2.108273530203247
5808,2017,2.2938233742187606
5809,2017,1.413795472363276
5817,2017,2.266408932519539
5830,2017,1.2319526614257938
5831,2017,3.9750871944335984
5832,2017,0.731724140136734
5836,2017,1.7676097656036385
5837,2017,1.4244394652404786
5838,2017,0.31692534544067374
5839,2017,2.0743903716003427
5840,2017,0.8329319608993531
5841,2017,0.850915160899353
5843,2017,2.54040181027832
5844,2017,2.5208946102783205
5853,2017,1.15273829659729
5854,2017,0.8354318128906248
5855,2017,2.496813711877442
5856,2017,1.5971340730224615
5857,2017,2.9172033216308613
5858,2017,1.990993191424561
5859,2017,1.3195274530090337
5860,2017,3.1978255311386112
5861,2017,3.153934331138611
5862,2017,1.4559653857421893
5863,2017,1.1606277853515792
5865,2017,1.787325368750004
5869,2017,0.6231890642578151
5870,2017,2.0136055223632816
5871,2017,1.0544997316284181
5872,2017,0.8204423847656415
5878,2017,0.25807093281250104
5879,2017,0.3376237328125171
5880,2017,2.8218204334472654
5881,2017,2.2622736580459595
5886,2017,1.2068987510375973
5887,2017,2.545182862512208
5889,2017,-0.6875971392578126
5894,2017,1.2085111886718778
5895,2017,0.6452661835937477
5896,2017,0.5338751236328108
5897,2017,1.4686246553710873
5898,2017,0.3300555826172058
5915,2017,3.1014275790832526
5918,2017,0.07155688515624092
5919,2017,0.36337939765624583
5932,2017,3.098469665722657
5933,2017,0.16861733071289464
5934,2017,1.1260817856445335
5936,2017,1.7878832723632812
5940,2017,0.9495445089843813
5941,2017,1.7579901679199246
5945,2017,0.2737265028976441
5946,2017,1.2103484395019564
5947,2017,0.38685823789062823
5948,2017,0.2937793615264894
5954,2017,0.9417239301635743
5956,2017,0.766642313433838
5957,2017,1.137006243103027
5961,2017,-0.988234934997557
5966,2017,2.0766862586791994
5967,2017,0.6862725900512707
5968,2017,2.0039176318237324
5969,2017,0.9660363072631846
5971,2017,1.7125235263214114
5973,2017,1.4164029764160162
5974,2017,6.318827827087404
5975,2017,0.2952151849121094
6031,2018,-0.8603336738281087
6036,2018,-1.0819428824920654
6043,2018,0.5821750327148472
6046,2018,-0.028270740234372482
6067,2018,1.3476870593261765
6068,2018,-0.33616241650390677
6071,2018,-0.2213118020172118
6073,2018,1.5975045185089112
6074,2018,0.9287923601074217
6075,2018,1.4073763730010986
6076,2018,1.036224283813477
6086,2018,0.9312006554565446
6088,2018,-0.26851642358398387
6092,2018,1.3073557046585083
6094,2018,1.5437902607421918
6095,2018,1.5437902607421918
6097,2018,0.8109202741012576
6098,2018,1.7312362292480508
6099,2018,1.1647630815429721
6100,2018,2.0776038470459
6101,2018,1.2019879680175762
6103,2018,0.1695466796874996
6105,2018,0.5654644337158246
6106,2018,0.52917307348633
6107,2018,-0.8893981193847651
6109,2018,0.5192765336914107
6114,2018,-0.5152159513854979
6115,2018,2.715408466552738
6116,2018,1.254964199218751
6117,2018,
6118,2018,
6119,2018,1.4651666013183586
6134,2018,0.06336617968750602
6136,2018,0.25155265115356507
6137,2018,0.6956844165039087
6138,2018,0.512574676757815
6139,2018,-0.034838921020506675
6140,2018,-0.05489570312499836
6158,2018,0.560479689208984
6159,2018,0.13167968820190445
6160,2018,0.5284828615112307
6161,2018,1.2036294027099608
6162,2018,
6163,2018,0.5166561256103517
6164,2018,-0.07894876751708857
6165,2018,0.02532296765136799
6166,2018,2.6338735380859397
6172,2018,1.6817924487304694
6173,2018,0.2117215096664431
6174,2018,0.17187921881103518
6175,2018,
6176,2018,0.28504324401855463
6187,2018,0.6158030292968775
6189,2018,2.7190518682861367
6217,2018,1.825462525390627
6218,2018,0.4699488603515647
6224,2018,0.16887040245056162
6225,2018,0.33616165747070426
6226,2018,-3.734208114440918
6227,2018,1.4446932225097697
6229,2018,0.3784715831298824
6231,2018,0.3381056007080083
6232,2018,0.83382353339386
6233,2018,1.0152489580078132
6237,2018,1.241071563232424
6239,2018,0.6717686228027375
6240,2018,-0.25919814794922047
6241,2018,5.5669430056152365
6242,2018,1.0619205402832037
6243,2018,1.230020164062502
6244,2018,1.45469805911255
6245,2018,0.33525496728515947
6247,2018,-0.2119584092712401
6251,2018,0.2481316796264652
6252,2018,0.8542551147460955
6253,2018,0.9026148813629149
6254,2018,0.6280499735717773
6255,2018,0.9605268813629153
6256,2018,-0.007078752975463676
6257,2018,
6258,2018,-0.04060675297546368
6259,2018,-0.5207343844299315
6260,2018,-0.5298783844299315
6261,2018,-0.28262448071289015
6263,2018,1.3986690758056675
6266,2018,1.4561072836914093
6267,2018,0.16680750402832345
6268,2018,0.571962161376959
6269,2018,0.5841541613769579
6270,2018,0.5658661613769596
6271,2018,-1.364868639648435
6272,2018,0.8204170517578149
6284,2018,2.147687980102539
6285,2018,-5.964917727539046
6289,2018,1.946419111328126
6294,2018,0.30881035780334454
6300,2018,
6301,2018,
6302,2018,
6303,2018,
6307,2018,0.7225444531250105
6316,2018,1.3800071889648464
6332,2018,1.6899478579101554
6334,2018,0.5388256870117232
6345,2018,0.26117901916503916
6357,2018,0.8928917631835986
6359,2018,-0.7225634067382742
6361,2018,-0.38767757861327823
6375,2018,
6377,2018,-0.058170244293212825
6382,2018,-0.1283385249023432
6384,2018,0.6145652982788103
6386,2018,1.6182324016113285
6389,2018,-0.04786368421936027
6409,2018,0.4018595748291034
6410,2018,0.9828535638427738
6411,2018,1.7184490024414067
6412,2018,1.1578576292724634
6432,2018,0.11799325415039874
6448,2018,0.5300821835632332
6469,2018,0.3634589368896499
6474,2018,0.03346502315521249
6476,2018,0.0570255525817871
6477,2018,2.021288991470337
6491,2018,0.5980146288032533
6492,2018,0.527211959011078
6493,2018,0.1981119618530276
6496,2018,0.1472569727478028
6499,2018,-0.2876149777984618
6511,2018,-0.23704884663391113
6512,2018,0.2416323457717895
6513,2018,0.15196789509582542
6516,2018,0.2723780062332153
6520,2018,0.09707028972625742
6524,2018,-0.5635594659423828
6530,2018,
6531,2018,-0.8091363698425291
6532,2018,0.4949764577636717
6533,2018,1.1544299636230484
6534,2018,3.0700950424194335
6535,2018,4.287032416519166
6536,2018,4.777452454315187
6537,2018,1.5791447312316897
6538,2018,-0.0517129169921855
6539,2018,-0.09575765252685464
6541,2018,0.19109341723632944
6543,2018,0.5677634582519531
6544,2018,0.9010831387329112
6545,2018,0.1278108519287109
6546,2018,1.6111011098632808
6547,2018,0.3046645596923838
6548,2018,-0.03202999578857302
6550,2018,-0.10907844644165032
6551,2018,0.7362299423217777
6552,2018,
6553,2018,-2.1794225485229495
6563,2018,0.8249599294967651
6570,2018,0.8815055861892702
6584,2018,0.9863304222373963
6588,2018,0.0460550468750025
6590,2018,-0.014332863922119188
6593,2018,1.8090438327636775
6598,2018,0.17767006571960464
6639,2018,0.2960660520629901
6646,2018,0.5372347170410166
6648,2018,
6649,2018,2.191139590576178
6651,2018,2.493341049804698
6654,2018,0.3045262542953493
6655,2018,0.7407737515106203
6656,2018,1.393907316406251
6657,2018,0.3966611415634156
6658,2018,0.6976377894210817
6660,2018,1.049216295639038
6663,2018,
6665,2018,1.3323225329399109
6666,2018,2.1029409048490524
6669,2018,0.36680678289794955
6670,2018,1.584441103881836
6671,2018,0.7892798320770265
6673,2018,1.4273539348144535
6674,2018,0.23663582891845714
7216,2018,0.46863211772155755
7217,2018,0.46253611772155767
7218,2018,
7219,2018,
7220,2018,1.2747281296424866
7221,2018,1.3021601296424867
7222,2018,
7223,2018,
7224,2018,0.6951041081848146
7225,2018,0.6951041081848146
7226,2018,0.6985980476074221
7227,2018,1.0577179229431155
7228,2018,1.0333339229431155
7229,2018,0.14739556886291494
7230,2018,0.695290217666626
7231,2018,0.6648102176666262
7232,2018,1.032957961090088
7233,2018,1.2787521247787472
7234,2018,2.4361013076324465
7235,2018,2.4482933076324462
7236,2018,1.3714722095184326
7237,2018,0.12886657710266114
7238,2018,0.6665139381866454
7239,2018,0.6665139381866454
7240,2018,0.2726378139495851
7241,2018,0.39495220584106416
7242,2018,0.35228020584106456
7243,2018,0.6233890931777957
7246,2018,0.44565877580261226
7247,2018,
7248,2018,
7249,2018,0.8377510941925053
7250,2018,0.8316550941925049
7251,2018,0.0988568781127932
7252,2018,0.24516087811279297
7259,2018,2.8435701560173037
7260,2018,3.2794341560173037
7261,2018,0.8560707090606692
7262,2018,0.6549027090606692
7266,2018,1.6741524917030337
7267,2018,1.0561240575942996
7268,2018,1.3030120575942994
7270,2018,-0.2605367176055906
7271,2018,2.6492488945212367
7272,2018,2.5639048945212366
7277,2018,0.373385221450806
7278,2018,0.5615174375762941
7279,2018,0.22236284844970688
7280,2018,0.4337242299499513
7281,2018,0.5129722299499511
7282,2018,1.014755959945679
7283,2018,1.020851959945679
7284,2018,0.6197515836639402
7285,2018,0.7912416495666506
7286,2018,0.5770795836639406
7287,2018,0.6833245225982671
7288,2018,0.9241165225982666
7289,2018,3.1495314121341704
7290,2018,3.1891554121341708
7291,2018,-0.182882840484619
7292,2018,0.8267984362487795
7293,2018,0.9151904362487793
7294,2018,0.09571194775390612
7295,2018,1.9871361484298706
7296,2018,1.9962801484298707
7297,2018,0.5031610996398928
7298,2018,0.46963309963989275
7299,2018,0.7389371864624024
7300,2018,0.696085573348999
7301,2018,1.8355361200103757
7303,2018,0.7661895733489992
7304,2018,-0.11249665982055657
7306,2018,0.7788155846862792
7307,2018,2.9131877798614503
7308,2018,2.9497637798614504
7309,2018,1.254323808609009
7310,2018,0.5861936734771729
7311,2018,0.5400839535980224
7312,2018,0.5736119535980229
7313,2018,0.5555002117614749
7314,2018,0.5311162117614745
7315,2018,0.5807226957092286
7316,2018,0.5341642117614747
7317,2018,0.5250202117614746
7318,2018,0.8737736081085203
7319,2018,-0.9039198609161376
7320,2018,0.6081546957092288
7321,2018,-0.8886798609161377
7322,2018,0.4244362117614746
7323,2018,1.0376654108200074
7324,2018,3.442928155773163
7325,2018,2.615119191071987
7326,2018,2.612071191071987
7327,2018,1.8215907433090215
7328,2018,1.1077694108200076
7329,2018,2.0921405358200076
7330,2018,1.9814244372177123
7331,2018,1.4084733221206664
7332,2018,1.5090573221206665
7333,2018,-0.07122317222595242
7334,2018,-0.08341517222595174
7335,2018,-0.571525415802002
7336,2018,0.43071554321289085
7337,2018,-0.5532374158020015
7338,2018,
7340,2018,
7341,2018,1.5116950384063719
7342,2018,1.7159110384063725
7346,2018,1.3094481097869877
7347,2018,1.3429761097869872
7348,2018,0.6086135109710695
7349,2018,0.6355286328582763
7350,2018,
7351,2018,
7352,2018,1.3190788757724763
7353,2018,0.5435677560272216
7354,2018,0.35235350914001495
7355,2018,0.8954068757724765
7358,2018,2.3069765254058843
7359,2018,2.0478965254058843
7360,2018,1.4072189530181887
7361,2018,1.767480525405884
7362,2018,1.7370005254058838
7363,2018,0.4853027125091556
7364,2018,2.5414041204395295
7365,2018,2.6785641204395296
7366,2018,1.4082587968444824
7367,2018,2.0006533887786864
7368,2018,2.0311333887786867
7369,2018,1.908586119911194
7370,2018,1.8323861199111944
7371,2018,1.0111615050277711
7372,2018,0.9898255050277709
7373,2018,0.06228423368835445
7374,2018,0.25142806202697754
7375,2018,0.7352866448974611
7376,2018,0.11428235874938997
7377,2018,0.18443070211792012
7378,2018,0.5369319145050051
7379,2018,1.476658632751465
7380,2018,1.4461786327514647
7386,2018,1.1888040439605714
7388,2018,0.7095190540161136
7390,2018,0.49006305401611305
7394,2018,3.0565269345116617
7398,2018,0.7343907421722413
7402,2018,0.6052463193130495
7403,2018,0.5717183193130495
7404,2018,
7405,2018,3.380128145044327
7406,2018,3.325264145044327
7407,2018,
7410,2018,1.4812753522415165
