Unnamed: 0,ID,longitude,latitude,maxwind_kph_day,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,dewpoint_c,uv,gust_kph,feelslike_c,windchill_c,heatindex_c,chance_of_rain,chance_of_snow,vis_km
645,6114,-77.4387,35.37039,54.4,49.3,0.7431448254773941,1001.0,2.4,87.0,22.5,0.0,102.0,27.4,24.9,27.4,100.0,0.0,7.0
646,6115,-78.3501356,35.5122467,56.9,40.7,0.4226182617406994,1006.0,0.9,86.0,22.0,0.0,86.0,26.8,24.5,26.8,100.0,0.0,10.0
647,6116,-79.83556,34.3,9.7,7.6,-0.3090169943749477,1012.0,0.0,82.0,20.0,0.0,8.6,25.3,23.3,25.3,0.0,0.0,10.0
648,6117,-79.864444,34.347222,9.7,7.6,-0.3090169943749477,1012.0,0.0,82.0,20.0,0.0,8.6,25.3,23.3,25.3,0.0,0.0,10.0
649,6118,-79.844812,34.309962,9.7,7.6,-0.3090169943749477,1012.0,0.0,82.0,20.0,0.0,8.6,25.3,23.3,25.3,0.0,0.0,10.0
650,6119,-78.348437,35.515411,56.9,40.7,0.4226182617406994,1006.0,0.9,86.0,22.0,0.0,86.0,26.8,24.5,26.8,100.0,0.0,10.0
651,6134,-80.063,34.386,9.4,9.4,-0.3420201433256686,1012.0,0.0,78.0,19.2,0.0,13.8,25.3,23.4,25.3,0.0,0.0,10.0
652,6136,-77.1088,35.14794,59.6,54.4,0.9702957262759964,997.0,6.8,86.0,22.8,0.0,119.4,27.9,25.3,27.9,100.0,0.0,7.0
653,6137,-80.03,34.392,9.4,9.4,-0.3420201433256686,1012.0,0.0,78.0,19.2,0.0,13.8,25.3,23.4,25.3,0.0,0.0,10.0
654,6138,-80.06368,34.38851,9.4,9.4,-0.3420201433256686,1012.0,0.0,78.0,19.2,0.0,13.8,25.3,23.4,25.3,0.0,0.0,10.0
655,6139,-77.57918,35.243029,54.4,49.3,0.7431448254773941,1001.0,2.4,87.0,22.5,0.0,102.0,27.4,24.9,27.4,100.0,0.0,7.0
656,6140,-80.06412,34.38547,9.4,9.4,-0.3420201433256686,1012.0,0.0,78.0,19.2,0.0,13.8,25.3,23.4,25.3,0.0,0.0,10.0
657,6158,-77.593056,35.424722,54.4,49.3,0.7431448254773941,1001.0,2.4,87.0,22.5,0.0,102.0,27.4,24.9,27.4,100.0,0.0,7.0
658,6159,-77.42882,35.36354,54.4,49.3,0.7431448254773941,1001.0,2.4,87.0,22.5,0.0,102.0,27.4,24.9,27.4,100.0,0.0,7.0
659,6160,-77.61596,35.26036,54.4,49.3,0.7431448254773941,1001.0,2.4,87.0,22.5,0.0,102.0,27.4,24.9,27.4,100.0,0.0,7.0
660,6161,-77.603323,35.255376,54.4,49.3,0.7431448254773941,1001.0,2.4,87.0,22.5,0.0,102.0,27.4,24.9,27.4,100.0,0.0,7.0
661,6162,-79.351667,34.439167,11.9,10.8,-0.3583679495453004,1013.0,1.14,95.0,23.2,0.0,26.4,26.7,24.1,26.7,100.0,0.0,3.0
662,6163,-77.59203,35.25859,54.4,49.3,0.7431448254773941,1001.0,2.4,87.0,22.5,0.0,102.0,27.4,24.9,27.4,100.0,0.0,7.0
663,6164,-77.586589,35.245066,54.4,49.3,0.7431448254773941,1001.0,2.4,87.0,22.5,0.0,102.0,27.4,24.9,27.4,100.0,0.0,7.0
664,6165,-77.567448,35.253808,54.4,49.3,0.7431448254773941,1001.0,2.4,87.0,22.5,0.0,102.0,27.4,24.9,27.4,100.0,0.0,7.0
665,6166,-79.3403,34.4053,11.9,10.8,-0.3583679495453004,1013.0,1.14,95.0,23.2,0.0,26.4,26.7,24.1,26.7,100.0,0.0,3.0
666,6172,-79.39414,34.48783,11.9,10.8,-0.3583679495453004,1013.0,1.14,95.0,23.2,0.0,26.4,26.7,24.1,26.7,100.0,0.0,3.0
667,6173,-77.396097,34.57632,65.1,59.0,0.9135454576426008,989.0,10.3,86.0,23.7,0.0,122.6,29.6,26.3,29.6,100.0,0.0,5.0
668,6174,-77.396644,34.502881,73.0,72.1,0.8290375725550417,983.0,19.3,85.0,24.1,0.0,136.3,28.9,25.6,28.9,100.0,0.0,5.0
669,6175,-77.3403,35.29976,51.1,46.8,0.8386705679454239,1003.0,2.0,86.0,22.6,0.0,98.9,27.5,25.0,27.5,100.0,0.0,10.0
670,6176,-77.3405,35.2999,51.1,46.8,0.8386705679454239,1003.0,2.0,86.0,22.6,0.0,98.9,27.5,25.0,27.5,100.0,0.0,10.0
671,6187,-79.33444,34.40472,11.9,10.8,-0.3583679495453004,1013.0,1.14,95.0,23.2,0.0,26.4,26.7,24.1,26.7,100.0,0.0,3.0
672,6189,-79.378889,34.474167,11.9,10.8,-0.3583679495453004,1013.0,1.14,95.0,23.2,0.0,26.4,26.7,24.1,26.7,100.0,0.0,3.0
673,6217,-79.33315,34.76581,12.6,11.9,-0.3583679495453004,1012.0,0.7,93.0,23.0,0.0,25.7,26.8,24.2,26.8,100.0,0.0,7.0
674,6218,-79.30569,34.71847,12.6,11.9,-0.3583679495453004,1012.0,0.7,93.0,23.0,0.0,25.7,26.8,24.2,26.8,100.0,0.0,7.0
675,6224,-77.924904,34.114009,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
676,6225,-79.35889,34.37194,11.9,10.8,-0.3583679495453004,1013.0,1.14,95.0,23.2,0.0,26.4,26.7,24.1,26.7,100.0,0.0,3.0
677,6226,-77.81164,34.21777,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
678,6227,-79.3337624,34.772862,12.6,11.9,-0.3583679495453004,1012.0,0.7,93.0,23.0,0.0,25.7,26.8,24.2,26.8,100.0,0.0,7.0
679,6229,-77.188103,34.645653,65.1,59.0,0.9135454576426008,989.0,10.3,86.0,23.7,0.0,122.6,29.6,26.3,29.6,100.0,0.0,5.0
680,6231,-79.349444,34.348333,11.9,10.8,-0.3583679495453004,1013.0,1.14,95.0,23.2,0.0,26.4,26.7,24.1,26.7,100.0,0.0,3.0
681,6232,-77.630962,34.3649,65.8,65.8,-0.5150380749100545,990.0,8.2,87.0,23.4,0.0,116.9,28.8,25.8,28.8,100.0,0.0,10.0
682,6233,-77.3529966,35.0641902,56.4,54.0,0.9455185755993168,997.0,7.9,86.0,22.7,0.0,119.8,27.8,25.2,27.8,100.0,0.0,5.0
683,6237,-79.886,34.649,21.2,14.4,0.3090169943749474,1025.0,0.0,58.0,7.7,0.0,25.9,16.0,16.0,16.0,0.0,0.0,10.0
684,6239,-79.42359,34.81744,20.9,16.2,0.224951054343865,1025.0,0.0,57.0,7.2,0.0,28.9,15.8,15.8,15.8,0.0,0.0,10.0
685,6240,-79.46189,34.77937,20.9,16.2,0.224951054343865,1025.0,0.0,57.0,7.2,0.0,28.9,15.8,15.8,15.8,0.0,0.0,10.0
686,6241,-79.83,34.531,11.5,11.5,-0.374606593415912,1012.0,1.58,94.0,22.9,0.0,24.9,26.5,24.0,26.5,100.0,0.0,3.0
687,6242,-79.23817,34.67929,12.2,11.9,-0.3420201433256686,1012.0,0.1,93.0,23.1,0.0,26.2,26.9,24.3,26.9,100.0,0.0,9.0
688,6243,-79.25693,34.69441,12.2,11.9,-0.3420201433256686,1012.0,0.1,93.0,23.1,0.0,26.2,26.9,24.3,26.9,100.0,0.0,9.0
689,6244,-77.3567718,35.0669495,56.4,54.0,0.9455185755993168,997.0,7.9,86.0,22.7,0.0,119.8,27.8,25.2,27.8,100.0,0.0,5.0
690,6245,-79.210949,34.659906,13.0,11.5,-0.3420201433256686,1013.0,1.02,94.0,23.1,0.0,24.1,26.7,24.1,26.7,100.0,0.0,3.0
691,6247,-77.13583,34.675,65.1,59.0,0.9135454576426008,989.0,10.3,86.0,23.7,0.0,122.6,29.6,26.3,29.6,100.0,0.0,5.0
692,6251,-77.232462,34.737598,65.1,59.0,0.9135454576426008,989.0,10.3,86.0,23.7,0.0,122.6,29.6,26.3,29.6,100.0,0.0,5.0
693,6252,-79.856,34.554,11.5,11.5,-0.374606593415912,1012.0,1.58,94.0,22.9,0.0,24.9,26.5,24.0,26.5,100.0,0.0,3.0
694,6253,-77.2246,34.71533,65.1,59.0,0.9135454576426008,989.0,10.3,86.0,23.7,0.0,122.6,29.6,26.3,29.6,100.0,0.0,5.0
695,6254,-77.160644,34.656424,65.1,59.0,0.9135454576426008,989.0,10.3,86.0,23.7,0.0,122.6,29.6,26.3,29.6,100.0,0.0,5.0
696,6255,-77.2246,34.71533,65.1,59.0,0.9135454576426008,989.0,10.3,86.0,23.7,0.0,122.6,29.6,26.3,29.6,100.0,0.0,5.0
697,6256,-77.19338,34.70232,65.1,59.0,0.9135454576426008,989.0,10.3,86.0,23.7,0.0,122.6,29.6,26.3,29.6,100.0,0.0,5.0
698,6257,-79.3335545,34.772182,12.6,11.9,-0.3583679495453004,1012.0,0.7,93.0,23.0,0.0,25.7,26.8,24.2,26.8,100.0,0.0,7.0
699,6258,-77.19338,34.70232,65.1,59.0,0.9135454576426008,989.0,10.3,86.0,23.7,0.0,122.6,29.6,26.3,29.6,100.0,0.0,5.0
700,6259,-77.2223,34.71218,65.1,59.0,0.9135454576426008,989.0,10.3,86.0,23.7,0.0,122.6,29.6,26.3,29.6,100.0,0.0,5.0
701,6260,-77.2223,34.71218,65.1,59.0,0.9135454576426008,989.0,10.3,86.0,23.7,0.0,122.6,29.6,26.3,29.6,100.0,0.0,5.0
702,6261,-79.3344678,34.7716295,12.6,11.9,-0.3583679495453004,1012.0,0.7,93.0,23.0,0.0,25.7,26.8,24.2,26.8,100.0,0.0,7.0
703,6263,-79.86315,34.51354,11.5,11.5,-0.374606593415912,1012.0,1.58,94.0,22.9,0.0,24.9,26.5,24.0,26.5,100.0,0.0,3.0
704,6266,-79.86391,34.51279,11.5,11.5,-0.374606593415912,1012.0,1.58,94.0,22.9,0.0,24.9,26.5,24.0,26.5,100.0,0.0,3.0
705,6267,-79.73169,34.53507,11.5,11.5,-0.374606593415912,1012.0,1.58,94.0,22.9,0.0,24.9,26.5,24.0,26.5,100.0,0.0,3.0
706,6268,-80.2166715,34.2238095,9.4,8.6,-0.2588190451025207,1012.0,0.0,77.0,19.3,0.0,12.9,25.4,23.5,25.4,0.0,0.0,10.0
707,6269,-80.2166715,34.2238095,9.4,8.6,-0.2588190451025207,1012.0,0.0,77.0,19.3,0.0,12.9,25.4,23.5,25.4,0.0,0.0,10.0
708,6270,-80.2166715,34.2238095,9.4,8.6,-0.2588190451025207,1012.0,0.0,77.0,19.3,0.0,12.9,25.4,23.5,25.4,0.0,0.0,10.0
709,6271,-80.1827056,34.1953021,9.4,8.6,-0.2588190451025207,1012.0,0.0,77.0,19.3,0.0,12.9,25.4,23.5,25.4,0.0,0.0,10.0
710,6272,-79.447674,34.770414,20.9,16.2,0.224951054343865,1025.0,0.0,57.0,7.2,0.0,28.9,15.8,15.8,15.8,0.0,0.0,10.0
711,6284,-77.218457,35.0081542,59.6,54.4,0.9702957262759964,997.0,6.8,86.0,22.8,0.0,119.4,27.9,25.3,27.9,100.0,0.0,7.0
712,6285,-81.5006,38.4557833,10.4,10.4,-0.9612616959383188,1012.0,2.1,99.0,19.5,0.0,21.1,19.6,19.6,19.6,100.0,0.0,10.0
713,6289,-77.224158,35.0076253,59.6,54.4,0.9702957262759964,997.0,6.8,86.0,22.8,0.0,119.4,27.9,25.3,27.9,100.0,0.0,7.0
714,6294,-77.14855,35.218721,59.6,54.4,0.9702957262759964,997.0,6.8,86.0,22.8,0.0,119.4,27.9,25.3,27.9,100.0,0.0,7.0
715,6300,-79.8915991,34.8155022,18.0,14.4,0.1736481776669303,1025.0,0.0,57.0,6.5,0.0,26.7,13.9,13.9,14.8,0.0,0.0,10.0
716,6301,-79.8915609,34.815282,18.0,14.4,0.1736481776669303,1025.0,0.0,57.0,6.5,0.0,26.7,13.9,13.9,14.8,0.0,0.0,10.0
717,6302,-79.8918771,34.8159438,18.0,14.4,0.1736481776669303,1025.0,0.0,57.0,6.5,0.0,26.7,13.9,13.9,14.8,0.0,0.0,10.0
718,6303,-79.8919253,34.8158983,18.0,14.4,0.1736481776669303,1025.0,0.0,57.0,6.5,0.0,26.7,13.9,13.9,14.8,0.0,0.0,10.0
719,6307,-80.53303,38.22203,19.0,8.3,-0.992546151641322,1012.0,0.3,100.0,17.8,0.0,22.3,17.9,17.9,17.9,100.0,0.0,7.0
720,6316,-79.85744,34.97974,18.0,14.4,0.1736481776669303,1025.0,0.0,57.0,6.5,0.0,26.7,13.9,13.9,14.8,0.0,0.0,10.0
721,6332,-79.527557,34.7821111,20.9,16.2,0.224951054343865,1025.0,0.0,57.0,7.2,0.0,28.9,15.8,15.8,15.8,0.0,0.0,10.0
722,6334,-79.5162699,34.7522241,20.9,16.2,0.224951054343865,1025.0,0.0,57.0,7.2,0.0,28.9,15.8,15.8,15.8,0.0,0.0,10.0
723,6345,-77.232703,35.276411,56.4,54.0,0.9455185755993168,997.0,7.9,86.0,22.7,0.0,119.8,27.8,25.2,27.8,100.0,0.0,5.0
724,6357,-79.35898,35.2636,18.7,15.1,0.0697564737441253,1025.0,0.0,58.0,6.4,0.0,28.0,13.7,13.7,14.7,0.0,0.0,10.0
725,6359,-79.44272,35.02268,18.7,15.1,0.0697564737441253,1025.0,0.0,58.0,6.4,0.0,28.0,13.7,13.7,14.7,0.0,0.0,10.0
726,6361,-79.4518,34.88425,20.9,16.2,0.224951054343865,1025.0,0.0,57.0,7.2,0.0,28.9,15.8,15.8,15.8,0.0,0.0,10.0
727,6375,-77.046096,35.502086,43.5,42.8,0.9510565162951536,1004.0,2.0,86.0,22.6,0.0,91.2,27.6,25.1,27.6,100.0,0.0,7.0
728,6377,-77.046354,35.501851,43.5,42.8,0.9510565162951536,1004.0,2.0,86.0,22.6,0.0,91.2,27.6,25.1,27.6,100.0,0.0,7.0
729,6382,-79.5438,34.2083,12.2,9.0,-0.4694715627858908,1013.0,0.3,94.0,23.2,0.0,21.9,27.0,24.3,27.0,100.0,0.0,7.0
730,6384,-79.5409,34.2043,12.2,9.0,-0.4694715627858908,1013.0,0.3,94.0,23.2,0.0,21.9,27.0,24.3,27.0,100.0,0.0,7.0
731,6386,-77.010462,35.514671,43.5,42.8,0.9510565162951536,1004.0,2.0,86.0,22.6,0.0,91.2,27.6,25.1,27.6,100.0,0.0,7.0
732,6389,-77.010683,35.514796,43.5,42.8,0.9510565162951536,1004.0,2.0,86.0,22.6,0.0,91.2,27.6,25.1,27.6,100.0,0.0,7.0
733,6409,-79.67947,34.25399,9.7,7.6,-0.3090169943749477,1012.0,0.0,82.0,20.0,0.0,8.6,25.3,23.3,25.3,0.0,0.0,10.0
734,6410,-79.732,34.244,9.7,7.6,-0.3090169943749477,1012.0,0.0,82.0,20.0,0.0,8.6,25.3,23.3,25.3,0.0,0.0,10.0
735,6411,-79.739,34.243,9.7,7.6,-0.3090169943749477,1012.0,0.0,82.0,20.0,0.0,8.6,25.3,23.3,25.3,0.0,0.0,10.0
736,6412,-79.736,34.244,9.7,7.6,-0.3090169943749477,1012.0,0.0,82.0,20.0,0.0,8.6,25.3,23.3,25.3,0.0,0.0,10.0
737,6432,-79.21343,34.74724,12.2,12.2,-0.3420201433256686,1012.0,0.5,92.0,23.0,0.0,26.5,26.9,24.3,26.9,100.0,0.0,10.0
738,6448,-79.3145819,33.6873432,11.5,7.9,-0.5446390350150271,1013.0,0.1,94.0,23.5,0.0,20.1,27.4,24.6,27.4,100.0,0.0,10.0
739,6469,-77.587056,34.61327,58.6,54.0,0.766044443118978,990.0,8.2,86.0,23.3,0.0,128.5,28.9,25.9,28.9,100.0,0.0,5.0
740,6474,-77.39085,34.51873,73.0,72.1,0.8290375725550417,983.0,19.3,85.0,24.1,0.0,136.3,28.9,25.6,28.9,100.0,0.0,5.0
741,6476,-77.46524,34.49441,73.0,72.1,0.8290375725550417,983.0,19.3,85.0,24.1,0.0,136.3,28.9,25.6,28.9,100.0,0.0,5.0
742,6477,-77.7678,34.39301,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
743,6491,-77.50861,34.4705,73.0,72.1,0.8290375725550417,983.0,19.3,85.0,24.1,0.0,136.3,28.9,25.6,28.9,100.0,0.0,5.0
744,6492,-77.54595,34.44028,73.0,72.1,0.8290375725550417,983.0,19.3,85.0,24.1,0.0,136.3,28.9,25.6,28.9,100.0,0.0,5.0
745,6493,-77.57399,34.43528,73.0,72.1,0.8290375725550417,983.0,19.3,85.0,24.1,0.0,136.3,28.9,25.6,28.9,100.0,0.0,5.0
746,6496,-77.58411,34.42081,73.0,72.1,0.8290375725550417,983.0,19.3,85.0,24.1,0.0,136.3,28.9,25.6,28.9,100.0,0.0,5.0
747,6499,-77.60685,34.40612,73.0,72.1,0.8290375725550417,983.0,19.3,85.0,24.1,0.0,136.3,28.9,25.6,28.9,100.0,0.0,5.0
748,6511,-77.6274,34.39275,73.0,72.1,0.8290375725550417,983.0,19.3,85.0,24.1,0.0,136.3,28.9,25.6,28.9,100.0,0.0,5.0
749,6512,-77.657907,34.370076,65.8,65.8,-0.5150380749100545,990.0,8.2,87.0,23.4,0.0,116.9,28.8,25.8,28.8,100.0,0.0,10.0
750,6513,-77.68603,34.35518,65.8,65.8,-0.5150380749100545,990.0,8.2,87.0,23.4,0.0,116.9,28.8,25.8,28.8,100.0,0.0,10.0
751,6516,-77.50149,34.4842,73.0,72.1,0.8290375725550417,983.0,19.3,85.0,24.1,0.0,136.3,28.9,25.6,28.9,100.0,0.0,5.0
752,6520,-77.918004,34.050471,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
753,6524,-77.879297,34.107478,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
754,6530,-77.776704,34.235308,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
755,6531,-77.733077,34.311221,65.8,65.8,-0.5150380749100545,990.0,8.2,87.0,23.4,0.0,116.9,28.8,25.8,28.8,100.0,0.0,10.0
756,6532,-77.732432,34.311412,65.8,65.8,-0.5150380749100545,990.0,8.2,87.0,23.4,0.0,116.9,28.8,25.8,28.8,100.0,0.0,10.0
757,6533,-78.037229,34.04542,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
758,6534,-78.03641,34.04628,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
759,6535,-78.03615,34.04647,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
760,6536,-78.03576,34.04663,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
761,6537,-78.03547,34.04641,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
762,6538,-78.054642,34.034927,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
763,6539,-78.053119,34.035676,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
764,6541,-78.044745,34.043265,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
765,6543,-78.047323,34.041823,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
766,6544,-78.053648,34.042385,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
767,6545,-78.056161,34.04507,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
768,6546,-77.586663,35.263382,54.4,49.3,0.7431448254773941,1001.0,2.4,87.0,22.5,0.0,102.0,27.4,24.9,27.4,100.0,0.0,7.0
769,6547,-78.068663,34.04028,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
770,6548,-77.619361,35.266443,54.4,49.3,0.7431448254773941,1001.0,2.4,87.0,22.5,0.0,102.0,27.4,24.9,27.4,100.0,0.0,7.0
771,6550,-77.272925,34.57381,65.1,59.0,0.9135454576426008,989.0,10.3,86.0,23.7,0.0,122.6,29.6,26.3,29.6,100.0,0.0,5.0
772,6551,-78.046982,34.050024,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
773,6552,-78.041749,34.046829,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
774,6553,-78.036811,34.047646,63.4,60.6,-0.7660444431189781,993.0,6.3,86.0,22.6,0.0,110.6,27.6,25.1,27.6,100.0,0.0,5.0
775,6563,-77.8769004,34.1147267,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
776,6570,-77.884302,34.0533428,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
777,6584,-77.9196642,33.9831455,66.0,64.8,-0.731353701619171,990.0,9.5,87.0,23.1,0.0,124.1,28.3,25.5,28.3,100.0,0.0,10.0
778,6588,-77.894399,34.202129,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
779,6590,-77.350133,34.656351,65.1,59.0,0.9135454576426008,989.0,10.3,86.0,23.7,0.0,122.6,29.6,26.3,29.6,100.0,0.0,5.0
780,6593,-79.90636,35.11139,16.9,12.2,0.1908089953765448,1025.0,0.0,60.0,7.2,0.0,23.9,14.4,14.4,15.0,0.0,0.0,10.0
781,6598,-77.274788,34.56802,65.1,59.0,0.9135454576426008,989.0,10.3,86.0,23.7,0.0,122.6,29.6,26.3,29.6,100.0,0.0,5.0
782,6639,-77.827943,34.287742,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
783,6646,-77.831845,34.256935,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
784,6648,-80.27852,35.14989,18.0,13.3,0.2079116908177593,1026.0,0.0,61.0,6.7,0.0,26.6,13.0,13.0,14.0,0.0,0.0,10.0
785,6649,-79.99938,35.08265,16.9,12.2,0.1908089953765448,1025.0,0.0,60.0,7.2,0.0,23.9,14.4,14.4,15.0,0.0,0.0,10.0
786,6651,-80.21086,35.16685,16.2,10.8,0.1391731009600654,1026.0,0.0,64.0,6.3,0.0,26.2,13.7,13.7,14.3,0.0,0.0,10.0
787,6654,-77.855,34.15917,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
788,6655,-77.860362,34.150201,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
789,6656,-77.8460996,34.2928992,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
790,6657,-77.8713635,34.1240801,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
791,6658,-77.8291279,34.2000474,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
792,6660,-77.8390367,34.1854188,58.6,56.9,-0.4226182617407,990.0,8.3,87.0,23.0,0.0,113.7,28.0,25.3,28.0,100.0,0.0,5.0
793,6663,-79.87621,35.0551,18.0,14.4,0.1736481776669303,1025.0,0.0,57.0,6.5,0.0,26.7,13.9,13.9,14.8,0.0,0.0,10.0
794,6665,-77.080788,35.532102,43.5,42.8,0.9510565162951536,1004.0,2.0,86.0,22.6,0.0,91.2,27.6,25.1,27.6,100.0,0.0,7.0
795,6666,-77.040238,35.537082,43.5,42.8,0.9510565162951536,1004.0,2.0,86.0,22.6,0.0,91.2,27.6,25.1,27.6,100.0,0.0,7.0
796,6669,-77.59386,35.424707,54.4,49.3,0.7431448254773941,1001.0,2.4,87.0,22.5,0.0,102.0,27.4,24.9,27.4,100.0,0.0,7.0
797,6670,-77.038183,35.534641,43.5,42.8,0.9510565162951536,1004.0,2.0,86.0,22.6,0.0,91.2,27.6,25.1,27.6,100.0,0.0,7.0
798,6671,-77.050044,35.125,59.6,54.4,0.9702957262759964,997.0,6.8,86.0,22.8,0.0,119.4,27.9,25.3,27.9,100.0,0.0,7.0
799,6673,-77.037851,35.111,59.6,54.4,0.9702957262759964,997.0,6.8,86.0,22.8,0.0,119.4,27.9,25.3,27.9,100.0,0.0,7.0
800,6674,-77.264727,35.301135,51.1,46.8,0.8386705679454239,1003.0,2.0,86.0,22.6,0.0,98.9,27.5,25.0,27.5,100.0,0.0,10.0
801,7216,-83.068865,29.206914,29.5,15.1,0.913545457642601,1011.0,0.0,80.0,22.7,0.0,27.9,29.3,26.5,29.3,0.0,0.0,10.0
802,7217,-83.068865,29.206914,29.5,15.1,0.913545457642601,1011.0,0.0,80.0,22.7,0.0,27.9,29.3,26.5,29.3,0.0,0.0,10.0
803,7218,-83.292865,29.439765,33.1,16.9,0.9205048534524404,1010.0,0.0,80.0,22.9,0.0,31.3,29.6,26.6,29.6,0.0,0.0,10.0
804,7219,-83.292865,29.439765,33.1,16.9,0.9205048534524404,1010.0,0.0,80.0,22.9,0.0,31.3,29.6,26.6,29.6,0.0,0.0,10.0
805,7220,-83.03002,29.13589,29.5,15.1,0.913545457642601,1011.0,0.0,80.0,22.7,0.0,27.9,29.3,26.5,29.3,0.0,0.0,10.0
806,7221,-83.03002,29.13589,29.5,15.1,0.913545457642601,1011.0,0.0,80.0,22.7,0.0,27.9,29.3,26.5,29.3,0.0,0.0,10.0
807,7222,-82.76366,29.21371,29.5,15.1,0.913545457642601,1011.0,0.0,80.0,22.7,0.0,27.9,29.3,26.5,29.3,0.0,0.0,10.0
808,7223,-82.76366,29.21371,29.5,15.1,0.913545457642601,1011.0,0.0,80.0,22.7,0.0,27.9,29.3,26.5,29.3,0.0,0.0,10.0
809,7224,-83.143337,29.330347,29.5,15.1,0.913545457642601,1011.0,0.0,80.0,22.7,0.0,27.9,29.3,26.5,29.3,0.0,0.0,10.0
810,7225,-83.143337,29.330347,29.5,15.1,0.913545457642601,1011.0,0.0,80.0,22.7,0.0,27.9,29.3,26.5,29.3,0.0,0.0,10.0
811,7226,-84.6761,29.8534,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
812,7227,-84.60992,29.87136,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
813,7228,-84.60992,29.87136,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
